,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1996-07-31,18.0,23.5,27.5,17.51,445912,958804000.0,112.25,164.04,14.6,185.8
1,1996-08-30,23.7,28.97,29.0,23.31,148598,391335000.0,24.21,23.28,5.47,61.92
2,1996-09-27,29.1,20.37,33.2,15.38,797611,1524970000.0,61.51,-29.69,-8.6,166.17
3,1996-10-31,20.81,18.0,21.68,17.79,381882,754371000.0,19.1,-11.63,-2.37,79.56
4,1996-11-29,17.64,17.7,19.35,15.81,171018,293185000.0,19.67,-1.67,-0.3,35.63
5,1996-12-31,18.01,15.57,20.28,13.8,349664,616701000.0,36.61,-12.03,-2.13,72.85
6,1997-01-31,15.6,15.8,16.19,14.5,90905,140420000.0,10.85,1.48,0.23,18.94
7,1997-02-28,15.8,16.83,17.28,13.78,139392,218932000.0,22.15,6.52,1.03,29.04
8,1997-03-31,16.83,17.16,19.58,16.41,416341,749921000.0,18.84,1.96,0.33,86.74
9,1997-04-30,17.18,18.25,19.2,15.5,307569,547575000.0,21.56,6.35,1.09,64.08
10,1997-05-30,18.3,20.8,26.0,18.25,626779,1384778000.0,42.47,13.97,2.55,130.58
11,1997-06-27,21.3,19.51,21.89,17.26,183908,365528000.0,22.26,-6.2,-1.29,38.31
12,1997-07-31,19.51,17.71,20.0,16.75,79730,145752000.0,16.66,-9.23,-1.8,16.61
13,1997-08-29,17.71,15.08,17.9,14.38,55486,87989000.0,19.88,-14.85,-2.63,11.56
14,1997-09-30,15.0,12.3,15.36,11.9,50087,71024000.0,22.94,-18.44,-2.78,10.43
15,1997-10-31,12.32,14.03,15.47,12.15,65470,93121000.0,26.99,14.07,1.73,13.64
16,1997-11-28,14.05,12.6,14.6,11.95,33051,44691518.0,18.89,-10.19,-1.43,6.89
17,1997-12-31,12.6,13.24,13.99,12.1,74642,96029000.0,15.0,5.08,0.64,15.55
18,1998-01-23,13.3,13.64,14.18,12.47,63524,85678000.0,12.92,3.02,0.4,13.23
19,1998-02-27,14.0,12.82,14.4,12.4,28691,37603000.0,14.66,-6.01,-0.82,5.98
20,1998-03-31,12.62,11.19,12.9,10.67,54869,63553000.0,17.39,-12.71,-1.63,11.43
21,1998-04-30,11.2,12.09,13.47,11.2,102555,124491000.0,20.29,8.04,0.9,21.37
22,1998-05-29,12.1,12.26,12.72,11.6,80367,97045000.0,9.26,1.41,0.17,16.74
23,1998-06-30,12.3,11.29,12.94,11.21,65662,79485000.0,14.11,-7.91,-0.97,13.68
24,1998-07-31,11.5,10.53,11.64,10.44,38266,42424000.0,10.63,-6.73,-0.76,7.97
25,1998-08-31,10.49,7.97,10.49,6.81,72073,60789000.0,34.95,-24.31,-2.56,11.55
26,1998-09-30,7.9,9.18,9.97,7.55,115714,104020000.0,30.36,15.18,1.21,18.54
27,1998-10-30,9.2,8.2,9.52,7.98,74982,65963000.0,16.78,-10.68,-0.98,12.02
28,1998-11-30,8.15,8.25,9.13,8.01,97699,85711000.0,13.66,0.61,0.05,15.66
29,1998-12-31,8.3,7.75,8.49,7.41,26560,20920000.0,13.09,-6.06,-0.5,4.26
30,1999-01-29,7.8,8.08,8.46,7.55,42818,34837000.0,11.74,4.26,0.33,6.86
31,1999-02-09,7.95,7.97,8.19,7.59,7520,5907000.0,7.43,-1.36,-0.11,1.21
32,1999-03-31,7.98,8.52,9.13,7.9,91593,79174000.0,15.43,6.9,0.55,14.68
33,1999-04-30,8.53,7.71,8.74,7.5,47553,39027000.0,14.55,-9.51,-0.81,7.62
34,1999-05-31,7.71,7.58,8.11,6.85,47619,36134000.0,16.34,-1.69,-0.13,7.63
35,1999-06-30,7.6,9.0,9.97,7.52,291861,259779000.0,32.32,18.73,1.42,46.77
36,1999-07-30,9.0,10.45,11.66,8.1,480160,486790195.0,39.56,16.11,1.45,76.95
37,1999-08-31,10.4,10.98,11.91,10.08,281421,308372000.0,17.51,5.07,0.53,45.1
38,1999-09-30,11.0,10.98,11.45,10.03,165143,179370000.0,12.93,0.0,0.0,26.47
39,1999-10-29,10.91,15.0,15.65,10.86,672890,913110000.0,43.62,36.61,4.02,107.83
40,1999-11-30,15.0,15.39,16.6,14.05,182887,281723000.0,17.0,2.6,0.39,29.31
41,1999-12-30,15.1,15.15,15.98,13.9,104592,158703000.0,13.52,-1.56,-0.24,16.76
42,2000-01-28,14.86,20.0,20.88,14.86,398164,686044000.0,39.74,32.01,4.85,63.81
43,2000-02-29,21.0,20.4,29.15,19.0,250451,571723000.0,50.75,2.0,0.4,40.14
44,2000-03-31,20.4,24.25,26.2,19.15,422660,970093000.0,34.56,18.87,3.85,67.73
45,2000-04-28,24.26,25.68,27.28,22.5,153171,391712686.0,19.71,5.9,1.43,24.55
46,2000-05-31,24.95,21.5,24.97,21.21,67559,154244000.0,14.64,-16.28,-4.18,10.83
47,2000-06-30,21.55,21.4,24.5,20.71,96716,217726000.0,17.63,-0.47,-0.1,15.5
48,2000-07-31,21.6,23.95,24.88,20.0,184465,422244991.0,22.8,11.92,2.55,29.56
49,2000-08-31,24.0,25.9,29.08,23.3,270451,713106000.0,24.13,8.14,1.95,43.34
50,2000-09-29,25.68,24.88,26.0,23.7,33911,83734000.0,8.88,-3.94,-1.02,5.43
51,2000-10-31,25.0,24.28,26.12,23.5,41721,102502000.0,10.53,-2.41,-0.6,6.69
52,2000-11-30,24.3,23.99,26.55,23.6,53591,132868000.0,12.15,-1.19,-0.29,8.59
53,2000-12-29,24.02,22.35,24.02,20.09,64295,143229000.0,16.38,-6.84,-1.64,7.97
54,2001-01-19,22.45,18.72,23.2,18.0,42743,88070000.0,23.27,-16.24,-3.63,5.3
55,2001-02-28,18.9,17.41,18.9,15.12,115212,192056000.0,20.19,-7.0,-1.31,14.28
56,2001-03-30,17.36,19.2,19.9,16.45,240589,443666000.0,19.82,10.28,1.79,29.82
57,2001-04-30,19.24,19.82,21.85,18.52,226882,459321000.0,17.34,3.23,0.62,28.12
58,2001-05-31,19.82,18.95,21.12,18.0,96097,191208733.0,15.74,-4.39,-0.87,11.91
59,2001-06-29,18.95,19.66,20.3,18.5,108402,211696000.0,9.5,3.75,0.71,13.44
60,2001-07-31,19.6,15.6,19.65,15.41,40625,74475302.0,21.57,-20.65,-4.06,5.04
61,2001-08-31,15.9,14.58,16.25,13.4,153217,221334000.0,18.27,-6.54,-1.02,18.99
62,2001-09-28,14.63,14.7,15.8,13.82,158321,236536000.0,13.58,0.82,0.12,19.62
63,2001-10-31,14.8,11.99,14.9,11.15,129601,165240000.0,25.51,-18.44,-2.71,16.06
