,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1996-08-30,8.27,9.0,9.39,8.18,193998,172831904.0,30.25,125.0,5.0,43.11
1,1996-09-27,9.4,9.39,12.1,8.51,1061366,1108990395.0,39.89,4.33,0.39,235.86
2,1996-10-31,9.48,10.2,11.65,9.01,751671,755437578.0,28.12,8.63,0.81,167.04
3,1996-11-27,9.69,12.51,14.38,9.4,984512,1148375456.0,48.82,22.65,2.31,218.78
4,1996-12-31,12.9,9.55,14.6,7.1,753256,911189677.0,59.95,-23.66,-2.96,167.39
5,1997-01-31,9.8,9.79,10.48,8.1,367962,351563574.5,24.92,2.51,0.24,81.77
6,1997-02-28,9.79,10.1,10.45,9.0,220423,216987590.0,14.81,3.17,0.31,48.98
7,1997-03-31,10.18,11.29,11.96,9.9,639535,695554208.0,20.4,11.78,1.19,142.12
8,1997-04-30,11.3,9.3,11.68,8.8,234527,247059456.5,25.51,-17.63,-1.99,52.12
9,1997-05-30,9.2,7.5,10.3,6.75,207515,184402650.0,38.17,-19.35,-1.8,46.11
10,1997-06-27,7.52,6.99,8.15,6.3,136801,101305392.0,24.67,-6.8,-0.51,30.4
11,1997-07-31,7.5,6.39,7.5,5.41,110618,68816779.12,29.9,-8.58,-0.6,24.58
12,1997-08-29,6.42,6.72,6.98,5.75,117404,76202536.06,19.25,5.16,0.33,26.09
13,1997-09-30,6.75,5.55,7.16,5.15,182949,119974954.25,29.91,-17.41,-1.17,40.66
14,1997-10-31,5.64,6.21,6.55,5.45,140882,85568333.19,19.82,11.89,0.66,31.31
15,1997-11-28,6.18,5.45,6.58,5.2,82651,50124825.75,22.22,-12.24,-0.76,18.37
16,1997-12-31,5.45,5.4,5.7,5.0,64353,34320259.44,12.84,-0.92,-0.05,14.3
17,1998-01-23,5.38,6.9,8.09,5.38,345439,241311874.25,50.19,27.78,1.5,76.76
18,1998-02-27,7.01,6.84,7.7,6.34,183083,129382748.0,19.71,-0.87,-0.06,40.69
19,1998-03-31,6.8,8.08,8.6,6.5,307276,230002229.38,30.7,18.13,1.24,68.28
20,1998-04-30,8.18,6.98,8.88,6.41,333448,262470709.5,30.57,-13.61,-1.1,74.1
21,1998-05-29,6.98,8.61,9.08,6.64,423689,333712907.5,34.96,23.35,1.63,94.15
22,1998-06-30,8.65,7.17,8.7,6.78,172355,134031789.38,22.3,-16.72,-1.44,38.3
23,1998-07-31,7.32,8.41,8.69,6.9,226207,179210794.88,24.97,17.29,1.24,50.27
24,1998-08-31,8.3,9.9,9.9,7.4,534161,465259228.0,29.73,17.72,1.49,118.7
25,1998-09-30,9.85,11.79,12.78,9.28,470740,493877070.0,35.35,19.09,1.89,104.61
26,1998-10-30,11.85,13.5,13.98,11.39,131528,166172448.5,21.97,14.5,1.71,29.23
27,1998-11-30,13.59,12.53,14.26,12.34,102258,136871788.75,14.22,-7.19,-0.97,22.72
28,1998-12-31,12.34,9.43,12.53,8.83,163117,164108604.38,29.53,-24.74,-3.1,36.25
29,1999-01-29,9.4,8.17,9.79,7.92,76509,68425193.81,19.83,-13.36,-1.26,17.0
30,1999-02-09,8.15,7.15,8.49,7.0,12599,9645355.63,18.24,-12.48,-1.02,2.8
31,1999-03-31,7.26,8.62,11.39,7.26,704270,699846582.0,57.76,20.56,1.47,156.5
32,1999-04-30,8.55,7.36,9.55,6.63,519698,433036946.0,33.87,-14.62,-1.26,115.49
33,1999-05-31,7.36,7.0,7.88,6.05,435275,311500676.0,24.86,-4.89,-0.36,96.73
34,1999-06-30,6.92,8.23,9.43,6.8,623007,500829056.5,37.57,17.57,1.23,138.45
35,1999-07-30,8.3,8.41,8.99,7.7,319708,265378340.5,15.67,2.19,0.18,71.05
36,1999-08-31,8.5,9.15,9.75,8.08,288681,257748297.0,19.86,8.8,0.74,64.15
37,1999-09-29,9.16,8.59,9.16,8.5,129944,113742700.62,7.21,-6.12,-0.56,28.88
38,1999-10-29,8.59,8.06,8.7,7.53,46474,37199621.62,13.62,-6.17,-0.53,10.33
39,1999-11-30,8.1,7.75,8.25,7.3,43643,33661287.13,11.79,-3.85,-0.31,9.7
40,1999-12-30,7.8,8.04,8.45,7.4,74088,59849229.12,13.55,3.74,0.29,16.46
41,2000-01-28,8.09,9.95,10.3,8.0,276498,253486660.0,28.61,23.76,1.91,61.44
42,2000-02-29,9.98,10.09,10.71,8.9,216128,212430303.5,18.19,1.41,0.14,48.03
43,2000-03-31,10.16,13.57,15.1,9.61,605879,743540975.0,54.41,34.49,3.48,134.64
44,2000-04-28,13.55,14.55,16.7,13.15,327181,493729039.5,26.16,7.22,0.98,72.71
45,2000-05-31,14.3,17.37,18.3,13.2,176871,289764661.25,35.05,19.38,2.82,39.3
46,2000-06-30,17.05,17.43,18.75,16.5,146494,256884335.25,12.95,0.35,0.06,32.55
47,2000-07-31,17.3,17.8,19.29,16.58,111145,200708193.5,15.55,2.12,0.37,24.7
48,2000-08-31,17.78,19.01,20.45,16.85,145660,269528395.5,20.22,6.8,1.21,32.37
49,2000-09-29,19.0,18.1,19.85,17.5,93854,178662566.88,12.36,-4.79,-0.91,20.86
50,2000-10-31,18.11,18.69,19.08,17.5,35397,65287294.06,8.73,3.26,0.59,7.87
51,2000-11-30,18.76,20.81,21.0,18.5,94760,188995881.12,13.38,11.34,2.12,21.06
52,2000-12-29,20.91,21.71,22.48,19.85,103108,221143051.5,12.64,4.32,0.9,22.91
53,2001-01-19,21.5,20.35,23.0,20.0,89582,189887784.0,13.82,-6.26,-1.36,19.91
54,2001-02-28,20.3,18.35,21.6,17.95,62399,126038910.5,17.94,-9.83,-2.0,13.87
55,2001-03-30,18.45,20.24,20.95,18.3,102598,204315945.25,14.44,10.3,1.89,22.8
56,2001-04-30,20.24,21.18,21.93,18.98,185192,374547925.0,14.58,4.64,0.94,41.15
57,2001-05-31,21.2,22.5,23.8,21.15,112767,253486713.75,12.51,6.23,1.32,25.06
58,2001-06-29,22.5,18.52,23.08,17.7,57480,116802148.0,23.91,-17.69,-3.98,10.22
59,2001-07-31,18.4,16.02,18.62,15.4,89920,153709210.75,17.39,-13.5,-2.5,15.99
60,2001-08-31,16.19,15.05,16.5,13.78,31115,46663455.25,16.98,-6.05,-0.97,5.53
61,2001-09-28,15.0,16.58,17.08,14.7,51749,83593386.75,15.81,10.17,1.53,9.2
62,2001-10-31,16.55,15.66,17.3,14.58,51667,83661113.66,16.41,-5.55,-0.92,9.19
63,2001-11-30,15.7,15.71,16.09,14.35,27036,41462469.88,11.11,0.32,0.05,4.81
64,2001-12-31,15.68,15.66,16.08,14.0,45470,70796757.5,13.24,-0.32,-0.05,8.08
65,2002-01-31,15.62,14.34,15.68,11.84,54246,73976894.75,24.52,-8.43,-1.32,9.64
66,2002-02-28,14.3,14.87,15.6,13.76,30090,43500980.38,12.83,3.7,0.53,5.35
67,2002-03-29,14.98,16.98,17.98,14.6,98779,164037432.75,22.73,14.19,2.11,17.56
68,2002-04-30,16.98,17.42,18.35,16.79,73314,130154553.12,9.19,2.59,0.44,13.03
69,2002-05-31,17.43,15.92,17.8,15.63,34944,58171675.12,12.46,-8.61,-1.5,6.21
70,2002-06-28,15.92,15.63,16.62,14.87,70576,110443187.56,10.99,-1.82,-0.29,12.55
71,2002-07-31,15.6,16.83,17.23,15.42,121130,198475379.0,11.58,7.68,1.2,21.53
72,2002-08-30,16.83,18.43,18.77,16.6,88954,158668432.75,12.89,9.51,1.6,15.81
73,2002-09-27,18.42,18.35,19.0,17.75,28667,53151166.25,6.78,-0.43,-0.08,5.1
74,2002-10-31,18.35,17.05,18.36,16.5,21880,38556638.44,10.14,-7.08,-1.3,3.89
75,2002-11-29,17.0,15.0,17.3,14.26,23594,35887001.19,17.83,-12.02,-2.05,4.19
76,2002-12-31,15.0,15.79,16.07,14.58,46586,71086560.66,9.93,5.27,0.79,8.28
77,2003-01-29,15.6,14.59,15.6,14.45,42004,62517039.06,7.28,-7.6,-1.2,7.47
78,2003-02-28,14.6,15.11,15.36,14.35,67738,101459656.56,6.92,3.56,0.52,12.04
79,2003-03-31,15.19,14.72,15.24,12.8,118989,168823861.25,16.15,-2.58,-0.39,21.15
80,2003-04-30,14.73,13.09,14.96,12.48,231834,324408817.0,16.85,-11.07,-1.63,41.21
81,2003-05-30,13.08,14.99,15.3,13.03,139595,199722127.0,17.34,14.51,1.9,24.82
82,2003-06-30,15.0,13.94,15.08,13.73,63500,93471458.0,9.01,-7.0,-1.05,11.29
83,2003-07-29,13.94,12.49,13.98,12.4,20289,27309318.97,11.33,-10.4,-1.45,3.61
84,2003-08-29,12.01,9.19,12.45,8.7,288117,285264867.5,30.02,-26.42,-3.3,32.37
85,2003-09-30,9.19,7.95,9.49,7.72,138509,124965712.12,19.26,-13.49,-1.24,15.56
86,2003-10-31,7.95,7.44,8.19,7.2,57908,44314757.38,12.45,-6.42,-0.51,6.51
87,2003-11-27,7.47,7.31,7.91,6.1,181358,129109252.5,24.33,-1.75,-0.13,20.38
88,2003-12-31,7.36,7.1,8.63,6.58,337233,262741548.25,28.04,-2.87,-0.21,37.89
89,2004-01-30,7.0,7.73,8.16,6.67,143880,106534361.5,20.99,8.87,0.63,16.17
90,2004-02-27,7.78,8.68,9.74,7.65,419756,377584651.25,27.04,12.29,0.95,47.17
91,2004-03-31,8.71,9.2,9.6,8.5,347674,316781554.0,12.67,5.99,0.52,39.07
92,2004-04-30,9.22,8.89,11.25,8.76,714935,740641432.5,27.07,-3.37,-0.31,80.33
93,2004-05-31,8.9,4.8,9.36,4.65,229272,169923613.5,52.98,-46.01,-4.09,16.15
94,2004-06-30,4.87,3.74,4.88,3.71,289389,124172909.0,24.38,-22.08,-1.06,20.39
95,2004-07-30,3.75,3.8,4.11,3.72,244637,96010035.5,10.43,1.6,0.06,17.24
96,2004-08-31,3.77,4.08,4.28,3.7,616506,251064604.25,15.26,7.37,0.28,43.44
97,2004-09-30,4.08,4.23,5.02,3.76,1229472,559993069.25,30.88,3.68,0.15,86.63
98,2004-10-28,4.25,4.57,4.83,3.92,884207,388165304.5,21.51,8.04,0.34,62.3
