,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2004-07-30,5.22,4.92,5.68,4.83,1778535,923931684.0,26.98,56.19,1.77,222.32
1,2004-08-31,4.9,4.51,5.23,4.24,499095,238300870.0,20.12,-8.33,-0.41,62.39
2,2004-09-30,4.48,4.85,5.47,4.36,999453,495925415.0,24.61,7.54,0.34,124.93
3,2004-10-29,4.81,4.18,5.14,3.99,270616,122286756.0,23.71,-13.81,-0.67,33.83
4,2004-11-30,4.13,4.32,4.56,4.1,280242,122268856.0,11.0,3.35,0.14,35.03
5,2004-12-31,4.31,3.87,4.53,3.85,197361,84886688.0,15.74,-10.42,-0.45,24.67
6,2005-01-31,3.9,3.71,4.15,3.65,119765,47327017.0,12.92,-4.13,-0.16,14.97
7,2005-02-28,3.67,3.94,4.03,3.51,147064,56328733.0,14.02,6.2,0.23,18.38
8,2005-03-31,3.91,3.66,4.11,3.55,402480,158760368.0,14.21,-7.11,-0.28,50.31
9,2005-04-29,3.66,3.26,3.87,3.16,177526,63741243.0,19.4,-10.93,-0.4,22.19
10,2005-05-31,3.26,3.12,3.28,2.98,111292,34434466.0,9.2,-4.29,-0.14,13.91
11,2005-06-30,3.11,2.5,3.15,2.47,392060,105011965.0,21.79,-19.87,-0.62,44.55
12,2005-07-29,2.5,2.17,2.5,1.87,352955,74899446.0,25.2,-13.2,-0.33,40.11
13,2005-08-31,2.15,2.69,2.75,2.09,866009,215381957.0,30.41,23.96,0.52,98.41
14,2005-09-30,2.69,2.5,2.92,2.38,608544,165647513.0,20.07,-7.06,-0.19,69.15
15,2005-10-31,2.5,2.35,2.73,2.33,345042,87563371.0,16.0,-6.0,-0.15,39.21
16,2005-11-30,2.35,2.4,2.55,2.24,239459,57787826.0,13.19,2.13,0.05,27.21
17,2005-12-30,2.38,2.42,2.5,2.28,163875,39375672.0,9.17,0.83,0.02,18.62
18,2006-01-25,2.43,2.42,2.75,2.4,418474,107234572.0,14.46,0.0,0.0,47.55
19,2006-02-28,2.42,2.64,2.67,2.4,301842,77106522.0,11.16,9.09,0.22,34.3
20,2006-03-31,2.67,2.53,2.67,2.44,279100,71053113.0,8.71,-4.17,-0.11,31.72
21,2006-04-28,2.53,2.5,2.8,2.33,508239,133126218.0,18.58,-1.19,-0.03,57.75
22,2006-05-31,2.51,3.66,3.88,2.48,821258,282617604.0,56.0,46.4,1.16,93.32
23,2006-06-06,3.64,4.22,4.43,3.64,295087,124458454.0,21.58,15.3,0.56,33.53
24,2006-07-31,3.33,3.08,3.74,2.98,966097,318150289.0,18.01,-27.01,-1.14,84.45
25,2006-08-31,3.1,3.41,3.41,2.81,1253044,395824731.0,19.48,10.71,0.33,109.53
26,2006-09-29,3.39,3.63,3.68,3.24,1189417,410161804.0,12.9,6.45,0.22,103.97
27,2006-10-31,3.72,3.56,4.26,3.43,905478,346558780.0,22.87,-1.93,-0.07,79.15
28,2006-11-30,3.56,3.42,3.62,3.09,569682,189238561.0,14.89,-3.93,-0.14,49.8
29,2006-12-29,3.44,3.32,3.68,3.17,887507,304931812.0,14.91,-2.92,-0.1,77.58
30,2007-01-31,3.31,4.02,4.47,3.23,1890440,753332104.0,37.35,21.08,0.7,165.25
31,2007-02-28,3.98,5.45,5.45,3.81,1187752,554662433.0,40.8,35.57,1.43,103.82
32,2007-03-30,5.45,6.24,6.88,5.01,2572115,1514380493.0,34.31,14.5,0.79,224.84
33,2007-04-30,6.25,7.72,8.1,6.18,2261995,1628993205.0,30.77,23.72,1.48,197.73
34,2007-05-31,7.88,11.35,12.53,7.71,2726458,2695101263.0,62.44,47.02,3.63,238.33
35,2007-06-29,11.2,5.86,11.25,5.86,2021192,1780776587.0,47.49,-48.37,-5.49,176.68
36,2007-07-31,5.86,8.94,9.3,5.76,1421884,1031248757.0,60.41,52.56,3.08,124.29
37,2007-08-31,8.91,8.66,10.55,8.01,1696980,1534802456.0,28.41,-3.13,-0.28,110.08
38,2007-09-28,8.75,8.77,9.87,8.2,1466087,1336540113.0,19.28,1.27,0.11,95.11
39,2007-10-31,8.88,7.13,9.15,6.13,547669,430593675.0,34.44,-18.7,-1.64,35.53
40,2007-11-30,7.1,6.88,7.44,6.3,353134,242778939.0,15.99,-3.51,-0.25,22.91
41,2007-12-28,6.85,9.6,10.19,6.78,1921202,1760647180.0,49.56,39.53,2.72,124.63
42,2008-01-31,9.57,9.18,11.85,8.81,1946191,2036817938.0,31.67,-4.38,-0.42,126.25
43,2008-02-29,9.28,10.6,11.95,8.3,1811736,1951505214.0,39.76,15.47,1.42,117.53
44,2008-03-31,10.54,9.24,12.6,7.94,1806893,1876596259.0,43.96,-12.83,-1.36,117.21
45,2008-04-30,9.01,9.26,9.5,6.54,971006,788801550.0,32.03,0.22,0.02,62.99
46,2008-05-30,9.5,8.9,11.0,8.7,2109118,2103689432.0,24.84,-3.89,-0.36,136.82
47,2008-06-30,8.9,7.1,9.6,6.01,1046416,819533656.0,40.34,-20.22,-1.8,67.88
48,2008-07-31,7.16,7.3,8.4,6.55,1218624,938048229.0,26.06,2.82,0.2,61.36
49,2008-08-29,7.29,5.4,9.03,4.9,2183309,1563765655.0,56.58,-26.03,-1.9,109.94
