,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2007-02-28,17.0,20.57,20.9,16.58,351395,657939394.26,62.79,198.98,13.69,151.46
1,2007-03-30,20.58,26.79,27.86,19.88,287653,688774988.31,38.79,30.24,6.22,123.99
2,2007-04-30,26.7,24.02,26.88,22.3,275870,688438971.14,17.1,-10.34,-2.77,118.91
3,2007-05-31,24.84,24.66,27.43,22.51,344704,860002850.62,20.48,2.66,0.64,118.86
4,2007-06-29,24.02,22.0,30.25,18.79,340763,851049099.06,46.47,-10.79,-2.66,117.5
5,2007-07-31,21.87,25.49,25.59,20.05,143076,333223324.43,25.18,15.86,3.49,49.34
6,2007-08-31,25.5,24.48,26.28,21.52,242072,586485431.01,18.67,-3.96,-1.01,83.47
7,2007-09-28,24.52,24.13,26.96,22.0,205541,499776059.08,20.26,-1.43,-0.35,70.88
8,2007-10-31,24.13,29.08,29.65,22.55,276956,728426411.54,29.42,20.51,4.95,95.5
9,2007-11-30,29.18,23.75,30.77,22.9,244380,670142855.46,27.06,-18.33,-5.33,84.27
10,2007-12-28,24.21,27.19,28.48,23.3,123664,321619105.29,21.81,14.48,3.44,42.64
11,2008-01-31,27.4,26.3,35.39,26.2,287315,875971721.3,33.8,-3.27,-0.89,99.07
12,2008-02-29,26.01,26.48,28.7,23.7,77571,207505135.09,19.01,0.68,0.18,18.56
13,2008-03-31,26.49,18.58,29.99,18.0,143149,354755615.78,45.28,-29.83,-7.9,34.25
14,2008-04-30,18.56,18.6,18.99,14.9,103337,179450327.54,22.01,0.11,0.02,24.72
15,2008-05-30,18.8,21.86,23.65,17.96,228249,484130751.65,30.59,17.53,3.26,54.61
16,2008-06-30,21.74,15.02,22.38,13.94,131872,226834743.36,38.61,-31.29,-6.84,27.22
17,2008-07-31,15.3,14.9,16.69,14.2,113611,177484004.55,16.58,-0.8,-0.12,23.45
18,2008-08-29,14.66,10.04,15.14,9.41,70036,81100751.88,38.46,-32.62,-4.86,14.46
19,2008-09-26,9.9,9.02,9.99,7.6,168366,148313546.15,23.8,-10.16,-1.02,34.75
20,2008-10-31,8.69,6.37,8.98,6.26,92248,68149373.0,30.16,-29.38,-2.65,19.04
21,2008-11-28,6.4,7.6,8.59,5.98,184989,142642701.32,40.97,19.31,1.23,38.18
22,2008-12-31,7.6,8.9,9.57,7.58,284250,248537112.56,26.18,17.11,1.3,58.67
23,2009-01-23,8.95,10.87,11.55,8.95,394891,410853293.11,29.21,22.13,1.97,81.51
24,2009-02-27,10.9,10.67,13.45,10.63,398404,476350702.81,25.94,-1.84,-0.2,82.23
