,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-10-29,89.99,79.47,89.99,77.01,294438,2400531712.0,11.8,-27.75,-30.53,75.86
1,2021-11-30,78.02,78.0,82.34,76.29,685763,5404229034.0,7.61,-1.85,-1.47,176.68
2,2021-12-31,77.96,76.13,78.11,74.83,259060,1992009093.0,4.21,-2.4,-1.87,65.27
3,2022-01-28,75.98,67.9,78.48,67.53,193023,1447461512.0,14.38,-10.81,-8.23,48.63
4,2022-02-28,69.01,67.2,70.66,66.3,71647,490851871.0,6.42,-1.03,-0.7,18.05
5,2022-03-31,67.13,59.66,67.76,58.24,119397,743240833.0,14.17,-11.22,-7.54,30.08
6,2022-04-29,59.1,46.99,59.98,44.98,84679,446287926.0,25.14,-21.24,-12.67,20.35
7,2022-05-13,46.59,47.11,48.65,45.31,37817,177940410.0,7.11,0.26,0.12,9.09
