,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-26,5.24,7.61,7.61,5.24,3307,2324520.0,54.23,74.14,3.24,0.18
1,2017-02-28,8.37,17.59,19.66,8.37,9387065,13076305870.0,148.36,131.14,9.98,519.31
2,2017-03-16,19.0,29.45,29.51,18.9,6304304,14694467184.0,60.32,67.42,11.86,348.77
3,2017-04-28,26.51,18.95,30.51,16.01,9375179,19167713858.0,49.24,-35.65,-10.5,518.65
4,2017-05-31,18.56,16.16,21.2,15.02,9135344,16979117552.0,32.61,-14.72,-2.79,505.39
5,2017-06-30,15.95,15.72,17.6,13.81,5800741,9263275502.0,23.45,-2.72,-0.44,320.91
6,2017-07-31,15.75,14.15,17.0,13.88,3898701,6041621392.0,19.85,-9.99,-1.57,215.68
7,2017-08-31,14.09,15.29,15.96,13.84,4665267,6912839076.0,14.98,8.06,1.14,258.09
8,2017-09-29,15.11,13.48,15.24,13.1,2789305,4049934697.0,14.0,-11.84,-1.81,154.31
9,2017-10-31,14.41,12.47,14.7,12.16,1938808,2626191491.0,18.84,-7.49,-1.01,107.26
10,2017-11-30,12.39,11.8,12.98,9.59,2776228,3182321143.0,27.19,-5.37,-0.67,153.59
11,2017-12-29,11.9,11.72,12.61,10.18,5515565,6331671591.0,20.59,-0.68,-0.08,305.13
12,2018-01-31,11.54,10.47,16.16,10.11,13708953,16243441962.0,51.62,-10.67,-1.25,164.33
13,2018-02-28,10.39,9.63,10.44,8.82,9886479,9495171248.0,15.47,-8.02,-0.84,118.51
14,2018-03-30,9.51,8.42,10.3,7.4,13552227,12481773952.0,30.11,-12.56,-1.21,162.17
15,2018-04-27,8.42,7.76,8.56,7.55,5734800,4666963111.0,12.0,-7.84,-0.66,68.62
16,2018-05-31,7.82,7.2,8.15,7.05,5165320,3984739969.0,14.18,-7.22,-0.56,61.74
17,2018-06-29,7.13,6.09,7.33,5.77,4478526,2920089161.0,21.67,-15.42,-1.11,53.27
18,2018-07-31,6.07,6.13,6.5,5.52,7117970,4299790296.0,16.09,0.66,0.04,84.57
19,2018-08-31,6.13,5.67,6.16,5.56,4548268,2630558561.0,9.79,-7.5,-0.46,53.9
20,2018-09-28,5.68,5.76,5.98,5.57,3226084,1855501836.0,7.23,1.59,0.09,38.21
21,2018-10-31,5.69,6.1,6.38,4.65,8276179,4718494798.0,30.03,5.9,0.34,97.77
22,2018-11-30,6.04,5.9,6.82,5.71,11525722,7110606294.0,18.2,-3.28,-0.2,135.63
23,2018-12-28,6.04,5.35,6.13,5.24,3601590,2064496926.0,15.08,-9.32,-0.55,42.38
24,2019-01-31,5.34,5.65,6.13,5.28,5967528,3441778651.0,15.89,5.61,0.3,69.92
