,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2004-07-30,15.6,18.72,19.18,15.12,314223,524583064.05,32.3,48.93,6.15,209.48
1,2004-08-31,18.61,17.67,19.58,16.3,149621,269918182.92,17.52,-5.61,-1.05,99.75
2,2004-09-30,17.4,27.3,27.77,17.01,215585,487193440.35,60.89,54.5,9.63,143.72
3,2004-10-29,27.49,22.9,28.91,20.32,211436,507612537.45,31.47,-16.12,-4.4,140.96
4,2004-11-30,22.51,23.96,25.3,21.1,117984,276434205.88,18.34,4.63,1.06,78.66
5,2004-12-31,23.96,22.88,27.72,22.18,137891,342436169.41,23.12,-4.51,-1.08,91.93
6,2005-01-31,22.6,19.12,23.8,18.42,50695,107314105.79,23.51,-16.43,-3.76,33.8
7,2005-02-28,18.73,20.16,21.3,17.21,110045,209938449.17,21.39,5.44,1.04,73.36
8,2005-03-31,20.17,17.95,21.3,17.2,187052,368811427.46,20.34,-10.96,-2.21,124.7
9,2005-04-29,17.95,19.3,19.9,14.02,345228,615884106.5,32.76,7.52,1.35,177.1
10,2005-05-31,19.32,15.25,19.8,14.55,68905,121942313.46,27.2,-20.98,-4.05,35.35
11,2005-06-30,15.0,15.01,17.45,13.43,91374,146500174.22,26.36,-1.57,-0.24,46.87
12,2005-07-19,14.96,15.77,15.86,14.1,53754,81710851.75,11.73,5.06,0.76,27.58
13,2005-08-31,13.4,12.08,13.4,11.6,278834,350387753.86,11.41,-23.4,-3.69,98.63
14,2005-09-30,12.17,12.1,12.88,11.52,231272,278818318.09,11.26,0.17,0.02,81.81
15,2005-10-31,12.02,9.87,13.51,9.61,278418,341355069.45,32.23,-18.43,-2.23,98.48
16,2005-11-30,9.74,10.42,10.44,8.88,286867,279334556.91,15.81,5.57,0.55,101.47
17,2005-12-30,10.44,9.57,10.44,9.14,193394,190666996.74,12.48,-8.16,-0.85,68.41
18,2006-01-25,9.56,8.96,10.63,8.96,231673,228903858.0,17.45,-6.37,-0.61,81.95
19,2006-02-28,8.8,8.85,9.28,8.0,164930,144466315.14,14.29,-1.23,-0.11,58.34
20,2006-03-31,8.8,8.3,9.21,8.08,166494,142972161.42,12.77,-6.21,-0.55,58.89
21,2006-04-28,8.3,7.06,9.26,6.69,308708,249509492.8,30.96,-14.94,-1.24,109.2
22,2006-05-31,7.0,10.19,10.19,6.92,526769,453889616.76,46.32,44.33,3.13,186.33
23,2006-06-30,10.1,9.25,11.17,8.7,294295,286930418.13,24.24,-9.22,-0.94,104.1
24,2006-07-31,9.2,8.37,10.38,8.37,196703,186779236.38,21.73,-9.51,-0.88,69.58
25,2006-08-31,8.28,8.37,8.6,7.63,73603,59750564.27,11.59,0.0,0.0,24.0
26,2006-09-29,8.37,9.38,9.54,8.36,98036,88291615.36,14.1,12.07,1.01,31.96
27,2006-10-31,9.58,8.83,10.38,8.61,128389,123717166.88,18.87,-5.86,-0.55,41.86
28,2006-11-30,8.84,8.82,9.16,8.1,82428,70998240.86,12.0,-0.11,-0.01,26.87
29,2006-12-29,8.83,9.5,10.26,7.98,260861,237986192.05,25.85,7.71,0.68,85.04
30,2007-01-31,9.98,12.4,12.82,9.3,345860,384434539.1,37.05,30.53,2.9,112.76
31,2007-02-28,12.25,18.24,19.94,12.12,186145,280952033.56,63.06,47.1,5.84,60.69
32,2007-03-30,17.9,31.9,37.87,16.8,377477,990535381.95,115.52,74.89,13.66,123.06
