,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2019-09-30,65.68,77.27,95.36,65.68,116874,1004042848.0,54.23,41.18,22.54,58.44
1,2019-10-31,73.66,61.4,74.44,59.69,442760,3042765639.0,19.09,-20.54,-15.87,221.38
2,2019-11-29,60.37,57.52,61.98,56.55,295182,1749880438.0,8.84,-6.32,-3.88,147.59
3,2019-12-31,57.32,61.73,63.58,55.15,270511,1583981428.0,14.66,7.32,4.21,135.26
4,2020-01-23,61.82,56.55,62.31,56.21,157702,944616911.0,9.88,-8.39,-5.18,78.85
5,2020-02-28,50.9,55.92,58.33,45.81,237558,1241334736.0,22.14,-1.11,-0.63,118.78
6,2020-03-31,55.0,49.74,57.98,47.53,183335,964051402.0,18.69,-11.05,-6.18,91.67
7,2020-04-30,49.16,52.3,56.44,47.5,213921,1148643573.0,17.97,5.15,2.56,106.96
8,2020-05-29,51.98,45.09,67.99,40.58,388208,2296821006.0,52.41,-13.79,-7.21,129.4
9,2020-06-30,46.98,79.94,79.94,46.18,824709,4847274853.0,74.87,77.29,34.85,274.9
10,2020-07-31,79.95,99.9,99.95,71.0,587045,4803631934.0,36.21,24.97,19.96,195.68
11,2020-08-31,99.75,112.58,118.88,87.11,333764,3315666313.0,31.8,12.69,12.68,111.25
12,2020-09-30,111.1,87.25,124.62,86.05,197496,1994664501.0,34.26,-22.5,-25.33,65.83
13,2020-10-30,89.51,106.0,111.78,85.5,154677,1585169527.0,30.12,21.49,18.75,46.03
14,2020-11-30,109.0,86.6,109.0,86.1,145739,1394830554.0,21.6,-18.3,-19.4,43.37
15,2020-12-31,85.88,91.96,94.49,82.68,218542,1936261948.0,13.64,6.19,5.36,65.04
16,2021-01-29,93.0,105.37,122.51,90.91,196527,2082058178.0,34.36,14.58,13.41,58.49
17,2021-02-26,105.05,88.88,111.0,85.1,116759,1168414777.0,24.58,-15.65,-16.49,34.75
18,2021-03-31,89.38,87.83,92.86,77.66,107830,934454471.0,17.1,-1.18,-1.05,31.45
19,2021-04-30,87.0,74.55,93.66,72.8,140408,1178704829.0,23.75,-15.12,-13.28,40.95
20,2021-05-31,74.99,80.82,84.9,70.51,149322,1162199565.0,19.3,8.41,6.27,43.55
21,2021-06-30,81.07,55.4,82.42,44.55,299737,1644457420.0,46.86,-31.45,-25.42,56.38
22,2021-07-30,55.01,64.46,65.08,46.86,373353,2055417513.0,32.89,16.35,9.06,70.23
23,2021-08-31,64.6,46.64,69.5,46.17,288175,1651122730.0,36.19,-27.65,-17.82,54.2
24,2021-09-30,46.87,41.95,50.48,41.0,226637,1024699840.0,20.33,-10.06,-4.69,43.94
25,2021-10-29,42.5,43.54,44.54,38.0,296999,1210099775.0,15.59,3.79,1.59,57.58
26,2021-11-30,43.44,41.78,48.48,41.58,361471,1637193111.0,15.85,-4.04,-1.76,70.08
27,2021-12-31,41.89,41.7,43.19,39.6,230796,956094641.0,8.59,-0.19,-0.08,46.11
28,2022-01-28,41.63,36.97,47.07,36.04,369845,1593600068.0,26.45,-11.34,-4.73,73.89
29,2022-02-28,37.38,35.44,38.1,34.55,119252,430671965.0,9.6,-4.14,-1.53,23.83
30,2022-03-31,35.43,29.16,36.05,26.8,303377,912507381.0,26.1,-17.72,-6.28,60.33
31,2022-04-29,29.0,23.27,29.45,21.33,290956,751661570.0,27.85,-20.2,-5.89,57.86
32,2022-05-13,23.3,24.03,24.97,22.68,64179,154158820.0,9.84,3.27,0.76,12.76
