,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2010-07-30,2.74,2.79,2.88,2.68,141809525,38859868518.0,7.46,4.1,0.11,137.54
1,2010-08-31,2.78,2.69,2.81,2.68,83934352,22699898480.0,4.66,-3.58,-0.1,81.41
2,2010-09-30,2.68,2.61,2.7,2.52,42295433,11237170041.0,6.69,-2.97,-0.08,41.02
3,2010-10-29,2.64,2.76,3.1,2.62,99138234,28071969306.0,18.39,5.75,0.15,64.62
4,2010-11-30,2.75,2.61,2.91,2.58,69615284,19159375762.0,11.96,-5.43,-0.15,45.37
5,2010-12-31,2.61,2.68,2.69,2.55,40367680,10609290035.0,5.36,2.68,0.07,26.31
6,2011-01-31,2.66,2.62,2.68,2.57,27437835,7206863198.0,4.1,-2.24,-0.06,17.88
7,2011-02-28,2.61,2.61,2.69,2.59,20925719,5504144458.0,3.82,-0.38,-0.01,13.64
8,2011-03-31,2.61,2.76,2.78,2.6,45629225,12241778164.0,6.9,5.75,0.15,29.74
9,2011-04-29,2.76,2.94,3.01,2.75,44937902,13057867143.0,9.42,6.52,0.18,29.29
10,2011-05-31,2.92,2.84,2.95,2.76,24427198,7009023453.0,6.46,-3.4,-0.1,15.92
11,2011-06-30,2.86,2.8,2.86,2.61,25283508,6932024317.0,8.8,-1.41,-0.04,16.48
12,2011-07-29,2.8,2.68,2.81,2.63,31694135,8533719618.0,6.43,-4.29,-0.12,15.49
13,2011-08-31,2.67,2.61,2.7,2.53,22390135,5848653082.0,6.34,-2.61,-0.07,10.95
14,2011-09-30,2.6,2.46,2.62,2.44,19444558,4917251641.0,6.9,-5.75,-0.15,9.51
15,2011-10-31,2.45,2.68,2.72,2.43,23654245,6143528909.0,11.79,8.94,0.22,11.56
16,2011-11-30,2.66,2.54,2.69,2.52,14419013,3781914627.0,6.34,-5.22,-0.14,7.05
17,2011-12-30,2.58,2.62,2.63,2.51,14250008,3673675655.0,4.72,3.15,0.08,6.97
18,2012-01-31,2.62,2.7,2.73,2.59,14396558,3849619444.0,5.34,3.05,0.08,5.63
19,2012-02-29,2.69,2.75,2.77,2.68,16247034,4426273433.0,3.33,1.85,0.05,6.35
20,2012-03-30,2.74,2.68,2.75,2.61,23200853,6209947790.0,5.09,-2.55,-0.07,9.07
21,2012-04-27,2.66,2.72,2.75,2.63,11088581,2978466964.0,4.48,1.49,0.04,4.34
22,2012-05-31,2.74,2.64,2.76,2.64,14614252,3943470227.0,4.41,-2.94,-0.08,5.72
