,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2010-06-30,14.27,15.18,19.0,13.8,1643791,2701102397.72,38.52,12.44,1.68,446.68
1,2010-07-30,15.0,15.68,15.74,13.71,843270,1260342461.91,13.37,3.29,0.5,229.15
2,2010-08-31,15.61,19.31,19.31,15.21,1056339,1828654875.96,26.15,23.15,3.63,287.05
3,2010-09-30,19.6,17.68,21.28,17.31,643231,1245077918.19,20.56,-8.44,-1.63,139.85
4,2010-10-29,17.68,18.08,18.66,15.0,426055,734735482.17,20.7,2.26,0.4,92.63
5,2010-11-30,18.51,19.25,21.25,18.15,725467,1419948103.24,17.15,6.47,1.17,157.73
6,2010-12-31,19.06,21.42,22.58,18.53,387949,795899649.9,21.04,11.27,2.17,84.35
7,2011-01-31,21.41,17.87,21.85,17.0,213361,415016794.79,22.64,-16.57,-3.55,46.39
8,2011-02-28,17.88,19.07,20.37,17.54,224276,429524515.8,15.84,6.72,1.2,48.76
9,2011-03-31,19.05,17.52,19.27,17.42,200645,370465200.14,9.7,-8.13,-1.55,43.62
10,2011-04-29,17.51,18.13,20.58,17.27,293610,549969046.63,18.89,3.48,0.61,63.84
11,2011-05-31,18.18,16.55,18.25,15.28,113254,194189398.08,16.38,-8.71,-1.58,24.62
12,2011-06-30,16.4,13.04,16.73,12.5,121874,175030297.38,25.56,-21.21,-3.51,16.48
13,2011-07-29,13.04,11.84,13.72,11.66,332641,433185908.51,15.8,-9.2,-1.2,44.98
14,2011-08-31,11.84,10.85,12.48,10.05,320306,353807308.11,20.52,-8.36,-0.99,43.31
15,2011-09-30,10.87,9.99,11.79,9.9,315700,341690546.0,17.42,-7.93,-0.86,42.69
16,2011-10-31,10.06,9.39,10.16,8.55,292860,278699182.0,16.12,-6.01,-0.6,39.6
17,2011-11-29,9.34,9.29,10.45,8.96,522186,507042145.0,15.87,-1.06,-0.1,70.61
18,2011-12-30,9.21,6.94,9.57,6.6,256119,211647892.0,31.97,-25.3,-2.35,34.63
19,2012-01-31,6.98,6.93,7.34,6.17,150157,103567024.0,16.86,-0.14,-0.01,20.31
20,2012-02-29,6.88,7.81,8.34,6.88,326924,251822668.0,21.07,12.7,0.88,44.21
21,2012-03-30,7.72,8.21,9.2,7.47,735940,603170609.0,22.15,5.12,0.4,99.52
22,2012-04-27,8.08,8.27,9.45,7.39,909018,795907607.0,25.09,0.73,0.06,122.93
