,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2000-10-31,11.0,12.18,12.85,10.8,1242717,1487864000.0,34.17,103.0,6.18,146.2
1,2000-11-30,12.45,13.07,13.81,12.3,715617,941250000.0,12.4,7.31,0.89,84.19
2,2000-12-29,13.07,14.41,14.93,12.68,576318,801849000.0,17.21,10.25,1.34,67.8
3,2001-01-19,14.43,13.8,14.8,13.36,223759,316698000.0,9.99,-4.23,-0.61,26.32
4,2001-02-28,13.85,13.26,13.9,12.0,94088,122643000.0,13.77,-3.91,-0.54,11.07
5,2001-03-30,13.28,13.74,13.95,13.15,206904,280730000.0,6.03,3.62,0.48,24.34
6,2001-04-30,13.74,13.5,14.33,13.35,233643,325133000.0,7.13,-1.75,-0.24,27.49
7,2001-05-31,13.55,14.89,14.98,13.52,252128,363511687.0,10.81,10.3,1.39,29.66
8,2001-06-29,14.93,15.08,15.9,14.67,392081,596070000.0,8.26,1.28,0.19,46.13
9,2001-07-31,15.08,13.01,15.19,12.8,121598,175042531.0,15.85,-13.73,-2.07,14.31
10,2001-08-31,13.06,12.99,13.58,12.65,68338,89733000.0,7.15,-0.15,-0.02,8.04
11,2001-09-28,12.9,11.8,13.49,11.7,58980,75786000.0,13.78,-9.16,-1.19,6.94
12,2001-10-31,11.85,11.18,11.98,9.71,85294,94074000.0,19.24,-5.25,-0.62,10.03
13,2001-11-30,11.15,11.99,12.08,9.92,89907,102303142.0,19.32,7.25,0.81,10.58
14,2001-12-31,12.0,11.02,12.38,10.62,49255,57286470.0,14.68,-8.09,-0.97,5.79
15,2002-01-31,11.0,9.46,11.01,8.01,99557,91980891.0,27.22,-14.16,-1.56,11.71
16,2002-02-28,9.5,9.54,9.8,9.21,41379,39417531.0,6.24,0.85,0.08,4.87
17,2002-03-29,9.45,11.07,11.38,9.2,187212,198056614.0,22.85,16.04,1.53,22.02
18,2002-04-30,11.2,11.27,11.8,10.85,173396,195288247.0,8.58,1.81,0.2,20.4
19,2002-05-31,11.2,9.92,11.3,9.9,48665,50807005.0,12.42,-11.98,-1.35,5.73
20,2002-06-28,9.88,11.29,12.18,9.2,104138,112545626.0,30.04,13.81,1.37,12.25
21,2002-07-31,11.35,10.82,11.5,10.8,74363,83318637.0,6.2,-4.16,-0.47,8.75
22,2002-08-30,10.82,10.81,11.2,10.6,21038,22792391.0,5.55,-0.09,-0.01,2.48
23,2002-09-27,11.1,10.3,11.1,10.25,19717,20981341.0,7.86,-4.72,-0.51,2.32
24,2002-10-31,10.23,9.58,10.23,9.3,13492,13151328.0,9.03,-6.99,-0.72,1.59
25,2002-11-29,9.6,8.69,10.03,8.16,27156,24701243.0,19.52,-9.29,-0.89,3.19
26,2002-12-31,8.6,8.08,8.96,8.08,29288,25070168.0,10.13,-7.02,-0.61,3.45
27,2003-01-29,8.02,8.79,8.93,7.65,51975,44408852.0,15.84,8.79,0.71,6.11
28,2003-02-28,8.8,8.9,9.51,8.56,115076,104409409.0,10.81,1.25,0.11,13.54
29,2003-03-31,8.87,8.65,9.18,8.2,43728,37892717.0,11.01,-2.81,-0.25,5.14
30,2003-04-30,8.68,8.3,9.3,8.19,188782,166269445.0,12.83,-4.05,-0.35,22.21
31,2003-05-30,8.25,9.12,9.3,7.99,146516,129820076.0,15.78,9.88,0.82,17.24
32,2003-06-30,9.15,8.08,9.27,8.03,76066,65352629.0,13.6,-11.4,-1.04,8.95
33,2003-07-31,8.34,7.51,8.34,7.48,64018,50457193.0,10.64,-7.05,-0.57,7.53
34,2003-08-29,7.5,6.96,7.77,6.85,26931,19977136.0,12.25,-7.32,-0.55,3.17
35,2003-09-30,6.98,6.9,7.28,6.62,29821,20525499.0,9.48,-0.86,-0.06,3.51
36,2003-10-31,6.8,6.14,7.16,6.0,28849,19448729.0,16.81,-11.01,-0.76,3.39
37,2003-11-28,6.13,6.38,6.79,5.65,77718,49236351.0,18.57,3.91,0.24,9.14
38,2003-12-31,6.38,6.84,7.29,6.38,151479,104537524.0,14.26,7.21,0.46,17.82
39,2004-01-30,6.84,7.09,7.48,6.78,89600,63955900.0,10.23,3.65,0.25,10.54
40,2004-02-27,7.28,7.29,7.98,7.02,160662,121322891.0,13.54,2.82,0.2,18.9
41,2004-03-31,7.3,7.51,7.52,7.0,124240,90670229.0,7.13,3.02,0.22,14.62
42,2004-04-30,7.5,6.43,8.15,6.23,213875,160002630.0,25.57,-14.38,-1.08,25.16
43,2004-05-31,6.41,6.39,6.85,6.0,48121,31575466.0,13.22,-0.62,-0.04,5.66
44,2004-06-30,6.36,5.73,6.5,5.7,38052,23313335.0,12.52,-10.33,-0.66,4.48
45,2004-07-30,5.73,4.95,5.9,4.8,42468,21912389.0,19.2,-13.61,-0.78,5.0
46,2004-08-31,4.96,4.6,5.09,4.35,29036,13624377.0,14.95,-7.07,-0.35,3.42
47,2004-09-30,4.55,4.73,5.49,4.49,91827,46375443.0,21.74,2.83,0.13,10.8
48,2004-10-29,4.76,4.38,4.93,3.9,143586,65956321.0,21.78,-7.4,-0.35,16.89
49,2004-11-30,4.3,4.41,4.7,4.2,121948,54848356.0,11.42,0.68,0.03,14.35
50,2004-12-31,4.39,4.19,4.81,4.09,100449,44448928.0,16.33,-4.99,-0.22,11.82
51,2005-01-31,4.16,3.77,4.25,3.76,28682,11662446.0,11.69,-10.02,-0.42,3.37
52,2005-02-28,3.77,4.1,4.21,3.76,36714,14779319.0,11.94,8.75,0.33,4.32
53,2005-03-31,4.1,3.6,4.38,3.46,76877,31375811.0,22.44,-12.2,-0.5,9.04
54,2005-04-29,3.6,3.24,3.85,3.04,47847,16843342.0,22.5,-10.0,-0.36,5.63
55,2005-05-31,3.3,3.41,3.68,3.13,54046,18195655.0,16.98,5.25,0.17,6.36
56,2005-06-30,3.4,3.49,3.78,3.27,116635,42284649.0,14.96,2.35,0.08,13.72
57,2005-07-29,3.41,3.23,3.62,3.05,120442,39805548.0,16.33,-7.45,-0.26,14.17
58,2005-08-31,3.23,3.57,3.66,3.2,142768,49118214.0,14.24,10.53,0.34,16.8
59,2005-09-30,3.57,3.56,3.86,3.42,172825,63226081.0,12.32,-0.28,-0.01,20.33
60,2005-10-31,3.56,3.26,3.74,3.2,73426,26029461.0,15.17,-8.43,-0.3,8.64
61,2005-11-30,3.25,3.47,3.48,3.19,86274,29145429.0,8.9,6.44,0.21,10.15
62,2005-12-30,3.47,3.4,3.48,3.2,63097,21254835.0,8.07,-2.02,-0.07,7.42
63,2006-01-25,3.4,3.7,3.71,3.38,109987,39248975.0,9.71,8.82,0.3,12.94
64,2006-02-28,3.71,3.7,4.07,3.62,274224,105426010.0,12.16,0.0,0.0,32.26
65,2006-03-31,3.7,3.64,3.85,3.46,120624,43859715.0,10.54,-1.62,-0.06,14.19
66,2006-04-28,3.64,4.53,4.8,3.59,404432,166263853.0,33.24,24.45,0.89,47.58
67,2006-05-31,4.5,5.84,6.58,4.5,513670,286298092.0,45.92,28.92,1.31,60.43
68,2006-06-30,5.72,5.97,6.35,5.1,256773,149538652.0,21.4,2.23,0.13,30.21
69,2006-07-31,6.01,5.56,6.3,5.5,172845,102648719.0,13.4,-6.87,-0.41,20.33
70,2006-08-31,5.56,5.41,5.64,4.86,100073,52158116.0,14.03,-2.7,-0.15,11.77
