,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-11-30,8.1,22.91,22.91,8.1,1322,2361044.0,219.41,239.41,16.16,0.44
1,2016-12-30,25.2,41.01,52.37,25.2,1839259,8188208288.0,118.59,79.0,18.1,611.25
2,2017-01-26,40.89,33.65,41.54,30.41,637553,2264988102.0,27.14,-17.95,-7.36,211.88
3,2017-02-28,33.4,39.14,39.17,32.72,739369,2709459654.0,19.17,16.32,5.49,245.72
4,2017-03-31,38.98,36.32,47.1,36.1,1128025,4511935549.0,28.1,-7.2,-2.82,374.88
5,2017-04-28,36.01,34.8,37.9,30.74,324609,1112499275.0,19.71,-4.19,-1.52,107.88
6,2017-05-31,35.0,32.05,38.03,28.05,527572,1755073417.0,28.68,-7.9,-2.75,175.33
7,2017-06-30,32.0,27.17,38.3,27.0,726065,2343164610.0,35.26,-15.23,-4.88,241.3
8,2017-07-31,27.25,23.76,28.56,21.4,298004,740706676.0,26.35,-12.55,-3.41,99.04
9,2017-08-31,23.72,24.42,25.02,21.8,326960,768384948.0,13.55,2.78,0.66,108.66
10,2017-09-29,24.39,25.92,26.97,24.12,452543,1149599280.0,11.67,6.14,1.5,150.4
11,2017-10-31,26.29,24.06,26.58,23.28,235038,590998232.0,12.73,-7.18,-1.86,78.11
12,2017-11-30,24.05,19.04,24.57,18.64,190157,415087590.0,24.65,-20.86,-5.02,26.4
13,2017-12-29,19.14,18.05,19.28,16.77,204723,363617479.0,13.18,-5.2,-0.99,28.43
14,2018-01-31,18.05,17.18,18.6,16.88,207352,373349843.0,9.53,-4.82,-0.87,24.97
15,2018-02-28,17.2,15.56,17.44,13.9,87710,133391887.0,20.61,-9.43,-1.62,10.56
16,2018-03-30,15.5,18.16,18.43,15.22,233069,398322017.0,20.63,16.71,2.6,28.07
17,2018-04-27,18.0,17.69,19.0,15.81,349207,610438668.0,17.57,-2.59,-0.47,42.05
18,2018-05-31,17.24,18.06,21.95,16.63,1021626,2022260124.0,30.07,2.09,0.37,123.03
19,2018-06-29,18.0,16.19,20.5,14.86,302670,542654401.0,31.23,-10.35,-1.87,36.45
20,2018-07-31,16.07,16.11,16.85,15.31,139638,225966704.0,9.51,-0.49,-0.08,16.82
21,2018-08-31,16.13,10.77,16.19,10.39,112102,134335509.0,36.0,-33.15,-5.34,10.38
22,2018-09-28,10.81,10.18,11.0,9.94,83882,87009035.0,9.84,-5.48,-0.59,7.77
23,2018-10-31,10.12,11.32,12.18,9.69,775725,864615791.0,24.46,11.2,1.14,71.86
