,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2020-08-21,8.68,11.02,15.2,8.0,7877078,8861606628.0,590.16,803.28,9.8,292.43
1,2020-08-28,10.53,9.02,10.66,8.77,3893601,3772353863.0,17.15,-18.15,-2.0,144.55
2,2020-09-04,9.13,9.3,9.66,8.52,2262700,2055166367.0,12.64,3.1,0.28,84.0
3,2020-09-11,9.55,8.26,9.65,7.97,1888129,1666565316.0,18.06,-11.18,-1.04,70.09
4,2020-09-18,8.45,9.99,11.44,8.07,3401789,3366294857.0,40.8,20.94,1.73,126.29
5,2020-09-25,9.81,9.53,11.43,9.53,3493472,3648457233.0,19.02,-4.6,-0.46,129.69
6,2020-09-30,9.6,9.99,10.38,9.02,1341282,1309699562.0,14.27,4.83,0.46,49.79
7,2020-10-09,10.3,10.09,10.42,10.02,287500,293172530.0,4.0,1.0,0.1,10.67
8,2020-10-16,10.09,9.21,10.54,9.13,1579477,1560427207.0,13.97,-8.72,-0.88,58.64
9,2020-10-23,9.27,8.85,9.69,8.8,1046679,970322317.0,9.66,-3.91,-0.36,38.86
10,2020-10-30,8.75,9.16,9.41,8.69,851300,777907402.0,8.14,3.5,0.31,31.6
11,2020-11-06,9.27,9.43,9.89,9.2,1218904,1167211431.0,7.53,2.95,0.27,45.25
12,2020-11-13,9.52,9.65,10.77,9.2,1950803,1962166323.0,16.65,2.33,0.22,72.42
13,2020-11-20,9.71,10.02,10.66,9.7,1738234,1784402049.0,9.95,3.83,0.37,64.53
14,2020-11-27,10.07,9.41,10.24,9.36,946520,933040841.0,8.78,-6.09,-0.61,35.14
15,2020-12-04,9.46,10.13,10.97,9.3,1643123,1677584151.0,17.75,7.65,0.72,61.0
16,2020-12-11,10.13,9.27,10.36,9.17,867294,846799057.0,11.75,-8.49,-0.86,32.2
17,2020-12-18,9.35,8.92,9.61,8.86,656599,603757398.0,8.09,-3.78,-0.35,24.38
18,2020-12-25,8.89,8.27,9.14,8.2,653867,565709055.0,10.54,-7.29,-0.65,24.27
19,2020-12-31,8.23,8.38,8.49,8.02,453268,375253571.0,5.68,1.33,0.11,16.83
20,2021-01-08,8.45,8.06,8.81,7.79,638385,533423188.0,12.17,-3.82,-0.32,23.7
21,2021-01-15,8.03,8.27,8.48,7.75,723590,590159222.0,9.06,2.61,0.21,26.86
22,2021-01-22,8.25,7.89,8.47,7.88,540319,442956097.0,7.13,-4.59,-0.38,20.06
23,2021-01-29,7.83,6.72,7.87,6.6,541887,396279644.0,16.1,-14.83,-1.17,20.12
24,2021-02-05,6.72,6.4,7.17,6.16,503502,335023202.0,15.03,-4.76,-0.32,18.69
25,2021-02-10,6.38,6.19,6.39,6.16,183576,114770089.0,3.59,-3.28,-0.21,6.82
26,2021-02-19,6.19,6.64,6.66,6.16,280017,179980234.0,8.08,7.27,0.45,9.88
27,2021-02-26,6.74,6.79,7.15,6.58,601833,411669494.0,8.58,2.26,0.15,21.24
28,2021-03-05,6.75,6.79,7.0,6.67,390999,267042724.0,4.86,0.0,0.0,13.8
29,2021-03-12,6.86,6.39,6.93,6.26,357212,232504809.0,9.87,-5.89,-0.4,12.61
30,2021-03-19,6.4,6.36,6.47,6.22,260345,165356619.0,3.91,-0.47,-0.03,9.19
31,2021-03-26,6.36,6.57,6.88,6.32,410523,272333684.0,8.81,3.3,0.21,14.49
32,2021-04-02,6.57,6.61,6.62,6.26,294306,189323384.0,5.48,0.61,0.04,10.39
33,2021-04-09,6.8,6.6,7.06,6.55,509473,345401833.0,7.72,-0.15,-0.01,17.98
34,2021-04-16,6.63,6.72,6.77,6.44,305643,202485944.0,5.0,1.82,0.12,10.79
35,2021-04-23,6.75,6.98,7.88,6.75,847809,602431118.0,16.82,3.87,0.26,29.92
36,2021-04-30,6.95,6.98,7.96,6.78,916265,662545800.0,16.91,0.0,0.0,32.34
37,2021-05-07,6.98,7.09,7.26,6.92,205585,145640909.0,4.87,1.58,0.11,7.26
38,2021-05-14,7.02,7.03,7.16,6.77,420173,290820958.0,5.5,-0.85,-0.06,14.83
39,2021-05-21,6.99,7.03,7.24,6.98,458648,326430455.0,3.7,0.0,0.0,16.19
40,2021-05-28,7.03,7.03,7.29,6.93,450965,319318987.0,5.12,0.0,0.0,15.92
41,2021-06-04,7.03,7.32,7.87,6.99,1060752,794560619.0,12.52,4.13,0.29,37.44
42,2021-06-11,7.34,7.15,7.57,7.14,475719,350507581.0,5.87,-2.32,-0.17,16.79
43,2021-06-18,7.15,7.47,7.65,7.15,559574,415196632.0,6.99,4.48,0.32,19.75
44,2021-06-25,7.47,7.54,7.85,7.33,710241,541387361.0,6.96,0.94,0.07,25.07
45,2021-07-02,7.5,7.67,8.09,7.45,893672,696479163.0,8.49,1.72,0.13,31.54
46,2021-07-09,7.67,7.89,8.01,7.57,855469,669991317.0,5.74,2.87,0.22,30.19
47,2021-07-16,7.86,7.33,7.97,7.18,662921,505420932.0,10.01,-7.1,-0.56,23.4
48,2021-07-23,7.32,8.04,8.26,7.15,875147,681729664.0,15.14,9.69,0.71,30.89
49,2021-07-30,8.05,8.02,8.37,7.42,1229901,989413186.0,11.82,-0.25,-0.02,43.41
50,2021-08-06,8.17,7.54,8.17,7.27,793053,604935152.0,11.22,-5.99,-0.48,27.99
