,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-05-20,6.64,9.71,9.71,6.64,1385,1128299.0,66.59,110.63,5.1,0.28
1,2016-05-27,10.68,15.64,15.64,10.68,9130,13315862.0,51.08,61.07,5.93,1.82
2,2016-06-03,17.2,25.18,25.18,17.2,16629,36659612.0,51.02,61.0,9.54,3.31
3,2016-06-08,27.7,33.52,33.52,27.7,7141,21857942.0,23.11,33.12,8.34,1.42
4,2016-06-17,36.87,40.88,44.52,36.87,1156099,4628681492.0,22.82,21.96,7.36,230.3
5,2016-06-24,40.7,40.07,45.23,37.16,881185,3683960064.0,19.74,-1.98,-0.81,175.53
6,2016-07-01,39.16,42.28,46.94,39.16,768760,3299723008.0,19.42,5.52,2.21,153.14
7,2016-07-08,42.0,45.55,48.91,41.0,720965,3261972528.0,18.71,7.73,3.27,143.62
8,2016-07-15,45.28,45.83,47.18,42.0,554142,2482066672.0,11.37,0.61,0.28,110.39
9,2016-07-22,45.47,39.34,45.47,38.5,339036,1441381709.0,15.21,-14.16,-6.49,67.54
10,2016-07-29,38.96,36.83,40.68,35.71,221711,848679200.0,12.63,-6.38,-2.51,44.17
11,2016-08-05,36.45,37.38,37.44,33.88,224084,803882833.0,9.67,1.49,0.55,44.64
12,2016-08-12,37.5,35.92,38.17,35.02,310309,1149928968.0,8.43,-3.91,-1.46,61.81
13,2016-08-19,35.92,37.39,38.87,35.75,308881,1169312793.0,8.69,4.09,1.47,61.53
14,2016-08-26,37.39,35.35,37.39,34.49,135860,487778534.0,7.76,-5.46,-2.04,27.06
15,2016-09-02,35.19,34.64,35.9,34.58,88241,312633046.0,3.73,-2.01,-0.71,17.58
16,2016-09-14,35.8,34.45,38.09,34.0,116606,419039331.0,11.81,-0.55,-0.19,23.23
17,2016-09-23,34.09,31.7,34.55,31.6,139038,460309951.0,8.56,-7.98,-2.75,27.7
18,2016-09-30,31.25,29.92,31.47,29.6,101845,307604935.0,5.9,-5.62,-1.78,20.29
19,2016-10-14,30.0,32.56,32.82,30.0,149439,472266469.0,9.43,8.82,2.64,29.77
20,2016-10-21,32.56,32.21,34.03,31.58,116395,377752475.0,7.52,-1.07,-0.35,23.19
21,2016-10-28,32.28,32.84,35.18,32.05,258828,867146400.0,9.72,1.96,0.63,51.56
22,2016-11-04,32.8,34.68,35.75,31.83,207437,697834522.0,11.94,5.6,1.84,41.32
23,2016-11-11,35.19,35.85,36.9,33.6,317625,1122451899.0,9.52,3.37,1.17,63.27
24,2016-11-18,35.35,36.34,37.78,35.35,260509,953308360.0,6.78,1.37,0.49,51.89
25,2016-11-25,36.22,35.04,38.23,33.93,218405,801002650.0,11.83,-3.58,-1.3,43.51
26,2016-12-02,35.19,31.98,35.47,31.85,104167,352339951.0,10.33,-8.73,-3.06,20.75
27,2016-12-09,32.22,32.14,33.59,31.84,79669,261132745.0,5.47,0.5,0.16,15.87
28,2016-12-16,32.06,34.58,34.67,29.0,251927,817589148.0,17.64,7.59,2.44,50.18
29,2016-12-23,34.0,45.58,45.88,32.65,997906,3985165632.0,38.26,31.81,11.0,198.79
30,2016-12-30,41.34,43.2,44.7,39.56,663649,2794187136.0,11.28,-5.22,-2.38,132.2
