日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1998-06-12,9.31,9.42,10.04,9.05,329273,317387000.0,24.75,135.5,5.42,94.08
1998-06-19,9.4,9.78,9.95,9.09,100787,95807000.0,9.13,3.82,0.36,28.8
1998-06-26,9.89,10.2,10.7,9.88,144460,148832000.0,8.38,4.29,0.42,41.27
1998-07-03,10.11,9.68,10.15,9.5,43054,42115000.0,6.37,-5.1,-0.52,12.3
1998-07-10,9.79,10.0,10.05,9.35,27269,26399000.0,7.23,3.31,0.32,7.79
1998-07-17,10.05,9.42,10.16,9.39,26829,26094000.0,7.7,-5.8,-0.58,7.67
1998-07-24,9.35,9.64,9.8,9.25,16702,15919000.0,5.84,2.34,0.22,4.77
1998-07-31,9.69,9.42,9.75,9.37,12002,11343000.0,3.94,-2.28,-0.22,3.43
1998-08-07,9.4,8.6,9.5,8.53,23420,21052000.0,10.3,-8.7,-0.82,6.69
1998-08-14,8.5,7.6,8.5,7.58,18585,14919000.0,10.7,-11.63,-1.0,5.31
1998-08-21,7.5,7.65,7.77,6.62,28079,20386000.0,15.13,0.66,0.05,8.02
1998-08-28,7.65,7.68,8.0,7.45,24352,18807000.0,7.19,0.39,0.03,6.96
1998-09-04,7.62,8.2,8.26,7.25,27274,21761000.0,13.15,6.77,0.52,7.79
1998-09-11,8.35,8.67,9.05,8.2,29656,25638000.0,10.37,5.73,0.47,8.47
1998-09-18,8.55,8.22,8.85,8.16,25598,21725000.0,7.96,-5.19,-0.45,7.31
1998-09-25,8.2,8.5,8.74,8.08,15659,13210000.0,8.03,3.41,0.28,4.47
1998-09-30,8.49,8.6,8.64,8.28,6969,5926000.0,4.24,1.18,0.1,1.99
1998-10-09,8.58,8.8,8.9,8.4,19826,17234000.0,5.81,2.33,0.2,5.66
1998-10-16,8.73,9.2,9.39,8.73,37602,34179000.0,7.5,4.55,0.4,10.74
1998-10-23,9.18,8.76,9.4,8.57,22789,20420000.0,9.02,-4.78,-0.44,6.51
1998-10-30,8.68,9.14,9.45,8.65,25744,23579000.0,9.13,4.34,0.38,7.36
1998-11-06,9.15,9.45,9.65,9.09,25727,24258000.0,6.13,3.39,0.31,7.35
1998-11-13,9.45,9.37,9.75,9.2,24133,22691000.0,5.82,-0.85,-0.08,6.9
1998-11-20,9.37,9.44,9.58,9.21,11614,10889000.0,3.95,0.75,0.07,3.32
1998-11-27,9.5,8.74,9.58,8.6,20985,19216000.0,10.38,-7.42,-0.7,6.0
1998-12-04,8.7,8.78,8.85,8.5,8161,7088000.0,4.0,0.46,0.04,2.33
1998-12-11,8.8,8.88,9.06,8.53,8497,7523000.0,6.04,1.14,0.1,2.43
1998-12-18,8.94,8.74,8.97,8.4,7282,6292000.0,6.42,-1.58,-0.14,2.08
1998-12-25,8.6,8.86,9.04,8.5,8235,7277000.0,6.18,1.37,0.12,2.35
1998-12-31,8.86,8.51,8.98,8.1,7646,6448000.0,9.93,-3.95,-0.35,2.18
1999-01-08,8.41,8.42,8.46,8.05,6920,5709000.0,4.82,-1.06,-0.09,1.98
1999-01-15,8.3,8.13,8.52,8.1,5713,4743000.0,4.99,-3.44,-0.29,1.63
1999-01-22,8.07,8.16,8.27,8.0,6420,5208000.0,3.32,0.37,0.03,1.83
1999-01-29,8.16,7.7,8.16,7.56,7683,5988000.0,7.35,-5.64,-0.46,2.2
1999-02-05,7.65,7.77,7.92,7.5,7251,5619000.0,5.45,0.91,0.07,2.07
1999-02-09,7.7,7.92,8.02,7.69,4031,3189000.0,4.25,1.93,0.15,1.15
1999-03-05,8.0,8.25,8.33,7.91,10238,8329000.0,5.3,4.17,0.33,2.93
1999-03-12,8.22,8.41,8.45,8.02,9733,8018000.0,5.21,1.94,0.16,2.78
1999-03-19,8.46,8.88,8.92,8.1,24188,20714000.0,9.75,5.59,0.47,6.91
1999-03-26,8.89,8.84,8.97,8.64,21036,18548000.0,3.72,-0.45,-0.04,6.01
1999-04-02,8.8,8.98,9.3,8.72,37183,33541000.0,6.56,1.58,0.14,10.62
1999-04-09,8.98,8.54,9.1,8.45,27770,24105000.0,7.24,-4.9,-0.44,7.93
1999-04-16,8.5,8.26,8.54,8.05,15767,13106000.0,5.74,-3.28,-0.28,4.5
1999-04-23,8.15,7.9,8.28,7.73,15087,12084000.0,6.66,-4.36,-0.36,4.31
1999-04-30,7.9,8.1,8.1,7.56,9552,7496000.0,6.84,2.53,0.2,2.73
1999-05-07,8.0,7.88,8.1,7.71,3083,2446000.0,4.81,-2.72,-0.22,0.88
1999-05-14,7.82,7.9,8.28,7.52,13738,10938000.0,9.64,0.25,0.02,3.93
1999-05-21,7.82,8.38,8.65,7.71,24886,20817000.0,11.9,6.08,0.48,7.11
1999-05-28,8.35,8.49,8.87,8.22,46943,40525000.0,7.76,1.31,0.11,13.41
