日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1993-11-19,15.0,15.25,15.8,14.3,89489,136657200.0,23.89,142.83,8.97,42.61
1993-11-26,15.4,13.9,15.85,13.5,53601,78115521.0,15.41,-8.85,-1.35,25.52
1993-12-03,13.8,13.1,13.8,12.5,19907,26333691.5,9.35,-5.76,-0.8,9.48
1993-12-10,13.2,14.35,14.5,13.2,36107,50202559.5,9.92,9.54,1.25,17.19
1993-12-17,14.5,14.05,14.9,13.65,41869,59774026.5,8.71,-2.09,-0.3,19.94
1993-12-24,14.0,12.95,14.0,12.0,22861,29834808.5,14.23,-7.83,-1.1,10.89
1993-12-31,13.2,12.9,13.2,12.55,14478,18697595.62,5.02,-0.39,-0.05,6.89
1994-01-07,12.9,13.15,13.3,12.15,12990,16711632.0,8.91,1.94,0.25,6.19
1994-01-14,13.15,12.45,13.15,12.2,10692,13708360.25,7.22,-5.32,-0.7,5.09
1994-01-21,12.35,11.95,12.6,11.65,7713,9305483.88,7.63,-4.02,-0.5,3.67
1994-01-28,12.25,12.45,13.2,12.2,26013,32743817.25,8.37,4.18,0.5,12.39
1994-02-04,12.15,13.45,13.5,11.45,41471,52189449.0,16.47,8.03,1.0,19.75
1994-02-18,13.55,12.2,13.6,11.85,23697,29475556.5,13.01,-9.29,-1.25,11.28
1994-02-25,11.9,11.9,12.25,11.4,27887,33036121.0,6.97,-2.46,-0.3,13.28
1994-03-04,11.9,11.15,12.0,11.1,8236,9464531.06,7.56,-6.3,-0.75,3.92
1994-03-11,11.15,10.8,11.2,10.4,5910,6363260.63,7.17,-3.14,-0.35,2.81
1994-03-18,11.1,11.3,11.55,10.75,13414,14972835.12,7.41,4.63,0.5,6.39
1994-03-25,11.45,10.65,11.5,10.6,8341,9161410.25,7.96,-5.75,-0.65,3.97
1994-04-01,10.65,9.6,10.7,9.6,7420,7526134.62,10.33,-9.86,-1.05,3.53
1994-04-08,9.4,9.2,9.85,9.15,7789,7389310.06,7.29,-4.17,-0.4,3.71
1994-04-15,9.1,8.85,9.4,7.95,11876,10501570.12,15.76,-3.8,-0.35,5.66
1994-04-22,8.8,6.7,8.8,6.55,24094,17418145.0,25.42,-24.29,-2.15,11.47
1994-04-29,6.7,8.45,8.9,6.6,56276,44973294.25,34.33,26.12,1.75,26.8
1994-05-06,8.55,8.8,9.39,8.1,45791,40179378.25,15.27,4.14,0.35,21.81
1994-05-13,9.1,9.59,9.94,9.0,53821,50838504.5,10.68,8.98,0.79,25.63
1994-05-20,9.73,9.48,9.85,9.22,21716,20702279.75,6.57,-1.15,-0.11,10.34
1994-05-27,9.45,5.72,9.6,5.7,11600,9272008.19,41.14,-39.66,-3.76,3.21
1994-06-03,5.62,5.1,5.62,4.9,13501,6977066.06,12.59,-10.84,-0.62,3.74
1994-06-10,5.1,4.85,5.1,4.8,7404,3649936.0,5.88,-4.9,-0.25,2.05
1994-06-17,4.8,5.08,5.1,4.4,13736,6533591.25,14.43,4.74,0.23,3.8
1994-06-24,5.08,4.65,5.12,4.6,13295,6450641.97,10.24,-8.46,-0.43,3.68
