,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2012-06-08,26.5,25.59,26.8,25.51,50291,130786590.0,4.78,-5.22,-1.41,35.92
1,2012-06-15,25.0,25.26,25.85,24.18,94037,234079373.0,6.53,-1.29,-0.33,67.17
2,2012-06-21,25.31,27.21,27.4,25.12,93531,246523702.0,9.03,7.72,1.95,66.81
3,2012-06-29,27.02,25.38,27.58,24.32,85955,221913156.0,11.98,-6.73,-1.83,61.4
4,2012-07-06,25.38,26.4,27.5,25.02,103797,274865275.0,9.77,4.02,1.02,74.14
5,2012-07-13,25.86,22.9,26.18,22.88,69787,171763834.0,12.5,-13.26,-3.5,49.85
6,2012-07-20,22.08,20.99,22.16,20.11,42397,88968182.0,8.95,-8.34,-1.91,30.28
7,2012-07-27,20.59,22.4,23.1,20.59,36879,81566516.0,11.96,6.72,1.41,26.34
8,2012-08-03,22.57,21.6,22.57,20.42,17478,37040065.0,9.6,-3.57,-0.8,12.48
9,2012-08-10,21.55,24.65,24.65,21.3,44718,104710406.0,15.51,14.12,3.05,31.94
10,2012-08-17,24.3,25.99,26.87,24.0,45424,115290030.0,11.64,5.44,1.34,32.45
11,2012-08-24,25.63,26.8,27.48,25.02,34016,90270667.0,9.47,3.12,0.81,24.3
12,2012-08-31,26.55,29.13,29.6,26.5,55384,157503464.0,11.57,8.69,2.33,39.56
13,2012-09-07,29.12,31.8,33.0,29.12,62832,196979382.0,13.32,9.17,2.67,44.88
14,2012-09-14,31.69,30.5,34.0,30.0,46100,146655722.0,12.58,-4.09,-1.3,32.93
15,2012-09-21,30.4,30.0,31.6,29.12,20457,62692175.0,8.13,-1.64,-0.5,14.61
16,2012-09-28,29.49,32.2,34.1,28.01,35735,114065491.0,20.3,7.33,2.2,25.53
17,2012-10-12,32.45,30.65,33.21,30.12,16172,51765251.0,9.6,-4.81,-1.55,11.55
