日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1997-02-28,10.81,10.75,12.0,10.55,166301,184964000.0,116.0,760.0,9.5,60.92
1997-03-07,10.5,11.15,11.45,10.5,94540,104396000.0,8.84,3.72,0.4,34.63
1997-03-14,11.2,11.1,11.64,11.0,97916,110156000.0,5.74,-0.45,-0.05,35.87
1997-03-21,11.2,11.79,12.25,10.71,178071,207108000.0,13.87,6.22,0.69,65.23
1997-03-28,12.0,11.28,12.05,11.21,76083,87162000.0,7.12,-4.33,-0.51,27.87
1997-04-04,11.28,11.3,11.78,11.01,64865,74192000.0,6.83,0.18,0.02,23.76
1997-04-11,11.45,10.78,11.45,10.68,48354,53665000.0,6.81,-4.6,-0.52,17.71
1997-04-18,10.85,10.66,11.2,10.54,30528,33126000.0,6.12,-1.11,-0.12,11.18
1997-04-25,10.7,11.56,11.78,10.61,98052,111072000.0,10.98,8.44,0.9,35.92
1997-04-30,11.88,12.0,12.8,11.65,142918,175147000.0,9.95,3.81,0.44,52.35
1997-05-09,12.0,11.43,12.5,10.8,91583,108345000.0,14.17,-4.75,-0.57,33.55
1997-05-16,11.5,10.08,11.92,10.08,37197,41746000.0,16.1,-11.81,-1.35,13.63
1997-05-23,10.11,8.48,10.49,8.19,19506,18658000.0,22.82,-15.87,-1.6,7.15
1997-05-30,8.49,8.95,8.99,7.81,18045,15439000.0,13.92,5.54,0.47,6.61
1997-06-06,8.95,8.11,9.32,8.02,29088,25719000.0,14.53,-9.39,-0.84,10.65
1997-06-13,8.0,8.14,8.29,7.4,15227,12100000.0,10.97,0.37,0.03,5.58
1997-06-20,8.3,7.28,8.65,6.84,17084,13164000.0,22.24,-10.57,-0.86,5.69
1997-06-27,7.28,6.63,7.28,6.59,21159,14849000.0,9.48,-8.93,-0.65,7.05
1997-07-04,6.71,6.14,6.73,5.72,10038,6071000.0,15.23,-7.39,-0.49,3.34
1997-07-11,6.0,5.83,6.15,5.4,13894,7844000.0,12.21,-5.05,-0.31,4.63
1997-07-18,5.8,6.01,6.28,5.71,19872,11887000.0,9.78,3.09,0.18,6.62
1997-07-25,6.03,6.15,6.6,5.9,29022,18196000.0,11.65,2.33,0.14,9.66
1997-08-01,6.12,6.31,6.42,6.0,13226,8230000.0,6.83,2.6,0.16,4.4
1997-08-08,6.3,6.45,6.78,6.0,21240,13799000.0,12.36,2.22,0.14,7.07
1997-08-15,6.6,5.96,6.86,5.91,16741,10790000.0,14.73,-7.6,-0.49,5.57
1997-08-22,6.0,5.92,6.2,5.65,11259,6628000.0,9.23,-0.67,-0.04,3.75
