日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-02-01,20.15,28.38,30.5,20.15,263964,755877995.0,61.64,69.03,11.59,45.6
2019-02-15,27.94,30.06,31.56,27.51,842766,2544655216.0,14.27,5.92,1.68,145.58
2019-02-22,29.88,28.66,31.55,28.46,626982,1880560832.0,10.28,-4.66,-1.4,108.31
2019-03-01,28.95,30.12,32.16,28.6,668957,2016801536.0,12.42,5.09,1.46,115.56
2019-03-08,30.5,33.51,37.38,29.98,787355,2575372800.0,24.57,11.25,3.39,136.01
2019-03-15,33.16,30.95,35.26,30.17,548720,1810801211.0,15.19,-7.64,-2.56,94.79
2019-03-22,31.6,35.1,35.7,30.95,455887,1538739477.0,15.35,13.41,4.15,78.75
2019-03-29,36.5,34.85,40.44,33.65,792113,2937443172.0,19.34,-0.71,-0.25,136.83
2019-04-04,35.55,40.2,42.9,35.55,472241,1872466512.0,21.09,15.35,5.35,81.58
2019-04-12,41.02,37.4,41.02,36.58,365447,1404217090.0,11.04,-6.97,-2.8,63.13
2019-04-19,38.15,36.53,38.4,36.0,256559,956844390.0,6.42,-2.33,-0.87,44.32
2019-04-26,36.14,36.13,36.83,34.37,185122,660060924.0,6.73,-1.09,-0.4,31.98
2019-04-30,36.0,38.08,38.45,36.0,105402,395682905.0,6.78,5.4,1.95,18.21
2019-05-10,36.4,36.2,37.78,33.01,235439,829896869.0,12.53,-4.94,-1.88,40.67
2019-05-17,35.12,34.53,35.77,34.0,146426,512813836.0,4.89,-4.61,-1.67,25.29
2019-05-24,34.37,30.69,34.38,30.0,119150,380899226.0,12.68,-11.12,-3.84,20.58
2019-05-31,30.5,32.73,33.5,30.19,119258,379872504.0,10.79,6.65,2.04,20.6
2019-06-06,32.09,30.07,32.2,30.0,68562,212359656.0,6.72,-8.13,-2.66,11.84
2019-06-14,30.24,31.11,32.44,30.0,103077,322807270.0,8.11,3.46,1.04,17.81
2019-06-21,30.72,32.0,32.5,30.31,113031,354968694.0,7.04,2.86,0.89,19.53
2019-06-28,31.75,35.21,37.13,31.65,208692,710632022.0,17.13,10.03,3.21,36.05
2019-07-05,35.21,36.45,37.87,35.14,211438,775028892.0,7.75,3.52,1.24,36.61
2019-07-12,36.37,37.97,38.88,35.0,151088,554383991.0,10.64,4.17,1.52,26.16
2019-07-19,37.97,37.88,40.16,37.01,172635,668400617.0,8.3,-0.24,-0.09,29.9
2019-07-26,38.15,36.73,38.15,36.53,85541,317733281.0,4.28,-3.04,-1.15,14.81
2019-08-02,36.48,35.9,37.88,35.56,73396,269428898.0,6.32,-2.26,-0.83,12.71
2019-08-09,35.93,34.09,35.93,33.12,85808,298268989.0,7.83,-5.04,-1.81,14.86
2019-08-16,33.99,36.36,37.18,33.81,84321,300169665.0,9.89,6.66,2.27,14.6
2019-08-23,36.65,38.02,38.42,36.5,133861,498377047.0,5.28,4.57,1.66,23.18
2019-08-30,37.2,39.05,43.0,37.2,275887,1116267051.0,15.26,2.71,1.03,47.78
2019-09-06,38.7,45.52,46.48,37.76,378794,1594359343.0,22.33,16.57,6.47,65.6
2019-09-12,45.89,45.59,47.89,43.9,287854,1316985666.0,8.77,0.15,0.07,49.85
2019-09-20,46.0,49.69,50.94,44.8,335692,1591692602.0,13.47,8.99,4.1,58.13
2019-09-27,49.83,48.05,52.41,45.65,315077,1566060565.0,13.6,-3.3,-1.64,54.56
2019-09-30,48.11,48.03,49.5,48.0,42936,209540316.0,3.12,-0.04,-0.02,7.44
2019-10-11,47.5,26.4,48.98,25.51,242140,917011594.0,48.87,-45.03,-21.63,23.3
2019-10-18,26.41,25.1,26.66,24.55,393373,1002599153.0,7.99,-4.92,-1.3,37.84
2019-10-25,24.85,26.26,26.27,23.11,337550,836587889.0,12.59,4.62,1.16,32.47
2019-11-01,25.85,25.91,26.46,24.75,304363,784836133.0,6.51,-1.33,-0.35,29.28
2019-11-08,26.08,25.65,26.98,25.5,218595,572668782.0,5.71,-1.0,-0.26,21.03
2019-11-15,25.38,24.0,25.48,23.95,159265,393785230.0,5.96,-6.43,-1.65,15.32
2019-11-22,23.73,23.8,25.25,23.32,149255,362974535.0,8.04,-0.83,-0.2,14.36
2019-11-29,23.81,22.89,23.89,22.88,98206,229160993.0,4.24,-3.82,-0.91,9.45
2019-12-06,22.89,23.24,23.33,22.27,106900,244586971.0,4.63,1.53,0.35,10.28
2019-12-13,23.35,22.28,23.37,21.88,128160,289420146.0,6.41,-4.13,-0.96,12.33
2019-12-20,22.42,23.54,23.85,22.25,185386,429488283.0,7.18,5.66,1.26,17.84
