,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1999-06-04,6.8,6.84,7.1,6.51,812913,552825032.0,9.87,14.38,0.86,56.06
1,1999-06-11,6.83,7.24,7.49,6.65,744847,527655448.0,12.28,5.85,0.4,51.37
2,1999-06-18,7.3,8.25,8.55,7.11,738304,566337808.0,19.89,13.95,1.01,50.92
3,1999-06-25,8.35,8.62,9.6,8.2,615511,542822752.0,16.97,4.48,0.37,42.45
4,1999-07-02,8.65,8.45,9.4,7.79,467028,402367932.0,18.68,-1.97,-0.17,32.21
5,1999-07-09,8.6,8.68,9.18,8.2,278763,243090006.0,11.6,2.72,0.23,19.23
6,1999-07-16,8.78,8.39,9.27,8.3,196107,172724336.0,11.18,-3.34,-0.29,13.52
7,1999-07-23,8.2,8.87,9.3,7.92,314891,277641706.0,16.45,5.72,0.48,21.72
8,1999-07-30,9.0,8.95,9.35,8.88,164207,149295207.0,5.3,0.9,0.08,11.32
9,1999-08-06,8.98,9.15,9.29,8.85,178918,163131316.0,4.92,2.23,0.2,11.93
10,1999-08-13,9.15,9.16,9.8,9.0,235586,222288565.0,8.74,0.11,0.01,15.71
11,1999-08-20,9.18,9.47,9.7,8.93,149655,139942832.0,8.41,3.38,0.31,9.98
12,1999-08-27,9.55,9.22,9.68,9.1,121995,114636234.0,6.12,-2.64,-0.25,8.13
13,1999-09-03,9.2,8.88,9.25,8.81,74680,67477315.0,4.77,-3.69,-0.34,4.98
14,1999-09-10,8.8,9.08,9.39,8.6,80871,72631464.0,8.9,2.25,0.2,5.39
15,1999-09-17,9.05,8.91,9.3,8.81,69579,62990526.0,5.4,-1.87,-0.17,4.64
16,1999-09-24,8.9,8.81,8.99,8.7,34749,30557184.25,3.25,-1.12,-0.1,2.32
17,1999-09-30,8.83,8.61,8.95,8.59,23850,20719184.5,4.09,-2.27,-0.2,1.59
18,1999-10-08,8.6,8.36,8.61,8.35,6863,5794242.5,3.02,-2.9,-0.25,0.46
19,1999-10-15,8.3,8.3,8.35,8.0,26722,21945206.5,4.19,-0.72,-0.06,1.78
