日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-12-24,47.77,36.7,49.9,36.01,178960,756168587.0,49.61,31.07,8.7,131.59
2010-12-31,36.48,34.72,37.32,33.5,73981,258454434.0,10.41,-5.4,-1.98,54.4
2011-01-07,35.0,35.35,36.49,34.34,52761,187127917.0,6.19,1.81,0.63,38.79
2011-01-14,35.15,31.72,35.15,31.67,34018,113042432.0,9.84,-10.27,-3.63,25.01
2011-01-21,31.5,29.2,31.5,28.82,23049,69412748.0,8.45,-7.94,-2.52,16.95
2011-01-28,29.12,29.96,29.97,28.03,19119,55898625.0,6.64,2.6,0.76,14.06
2011-02-01,29.96,29.76,30.02,29.55,5984,17825255.0,1.57,-0.67,-0.2,4.4
2011-02-11,29.69,30.66,30.69,28.61,16349,48871640.0,6.99,3.02,0.9,12.02
2011-02-18,30.8,31.68,31.77,30.48,37398,116178163.0,4.21,3.33,1.02,27.5
2011-02-25,31.68,31.02,33.27,30.73,38159,121974918.0,8.02,-2.08,-0.66,28.06
2011-03-04,31.1,30.35,31.61,29.8,24919,76991235.0,5.83,-2.16,-0.67,18.32
2011-03-11,30.28,31.9,32.36,30.28,25632,79906481.0,6.85,5.11,1.55,18.85
2011-03-18,31.8,31.05,32.48,30.8,30602,96575514.0,5.27,-2.66,-0.85,22.5
2011-03-25,31.0,33.61,33.61,28.99,57615,176553299.0,14.88,8.24,2.56,33.89
2011-04-01,34.0,33.47,35.29,31.8,129438,436309710.0,10.38,-0.42,-0.14,76.14
2011-04-08,33.35,33.43,34.47,32.58,33693,113077198.0,5.65,-0.12,-0.04,19.82
2011-04-15,33.25,31.63,33.43,31.35,36486,118084615.0,6.22,-5.38,-1.8,21.46
2011-04-22,31.41,29.15,31.7,28.62,42355,125104403.0,9.74,-7.84,-2.48,24.91
2011-04-29,28.35,26.93,28.35,26.05,22896,61857657.0,7.89,-7.62,-2.22,13.47
2011-05-06,26.88,27.64,28.6,26.67,17123,47371893.0,7.17,2.64,0.71,10.07
2011-05-13,13.74,13.01,13.95,12.69,33503,44817258.0,4.56,-52.93,-14.63,9.85
2011-05-20,12.96,12.51,12.96,12.3,27912,35343253.0,5.07,-3.84,-0.5,8.21
2011-05-27,12.51,11.47,12.51,11.4,35290,41975348.0,8.87,-8.31,-1.04,10.38
2011-06-03,11.43,12.14,12.19,11.22,30821,36620099.0,8.46,5.84,0.67,9.07
2011-06-10,12.06,12.79,12.9,11.82,38554,47595691.0,8.9,5.35,0.65,11.34
2011-06-17,12.79,13.21,13.94,12.51,82679,110351280.0,11.18,3.28,0.42,24.32
2011-06-24,13.18,13.99,14.32,13.02,73690,101330922.0,9.84,5.9,0.78,21.67
2011-07-01,14.08,13.3,14.08,13.13,94242,126946598.0,6.79,-4.93,-0.69,27.72
2011-07-08,13.42,13.54,13.93,13.28,104537,141670532.0,4.89,1.8,0.24,30.75
2011-07-15,13.55,13.72,13.85,12.78,67072,89292768.0,7.9,1.33,0.18,19.73
2011-07-22,13.74,13.3,14.2,13.12,64667,88435068.0,7.87,-3.06,-0.42,19.02
2011-07-29,13.18,12.12,13.32,12.05,34629,43157612.0,9.55,-8.87,-1.18,10.18
2011-08-05,12.17,13.04,13.57,11.7,91215,118829234.0,15.43,7.59,0.92,26.83
2011-08-12,13.0,12.3,13.0,10.81,96583,114726519.0,16.79,-5.67,-0.74,28.41
2011-08-19,12.35,14.41,14.57,12.2,317394,438822506.0,19.27,17.15,2.11,93.35
2011-08-26,14.27,14.39,15.39,14.0,247729,363299714.0,9.65,-0.14,-0.02,72.86
2011-09-02,14.28,13.52,14.66,13.38,111870,157322369.0,8.9,-6.05,-0.87,32.9
2011-09-09,13.52,12.25,13.53,12.18,62977,80801896.0,9.99,-9.39,-1.27,18.52
2011-09-16,12.17,12.32,12.48,11.64,55816,67444247.0,6.86,0.57,0.07,16.42
2011-09-23,12.25,11.61,12.3,11.3,63940,75735214.0,8.12,-5.76,-0.71,18.81
2011-09-30,11.6,10.98,11.75,10.54,32676,37002662.0,10.42,-5.43,-0.63,9.61
2011-10-14,10.9,11.99,12.47,10.58,52531,60851382.0,17.21,9.2,1.01,15.45
2011-10-21,11.91,10.65,12.09,10.62,42531,48428249.0,12.26,-11.18,-1.34,12.51
2011-10-28,10.68,12.18,12.77,10.11,98741,117605709.0,24.98,14.37,1.53,29.04
2011-11-04,12.15,13.0,13.6,11.95,153137,195899571.0,13.55,6.73,0.82,45.04
2011-11-11,12.92,13.44,14.38,12.55,136660,183390767.0,14.08,3.38,0.44,40.19
2011-11-18,13.56,12.22,13.95,12.21,92624,122554285.0,12.95,-9.08,-1.22,27.24
2011-11-25,12.31,11.88,12.55,11.78,41860,50917466.0,6.3,-2.78,-0.34,12.31
2011-12-02,11.85,11.24,12.43,11.1,59487,70098313.0,11.2,-5.39,-0.64,17.5
2011-12-09,11.23,10.91,11.37,10.56,26870,29302616.0,7.21,-2.94,-0.33,7.9
2011-12-16,10.86,10.8,10.99,9.73,35614,37042197.0,11.55,-1.01,-0.11,10.47
2011-12-23,10.7,10.2,10.91,9.8,47210,49395733.0,10.28,-5.56,-0.6,11.92
2011-12-30,10.2,9.34,10.39,9.0,26359,25161785.0,13.63,-8.43,-0.86,6.66
2012-01-06,9.4,8.7,9.55,8.27,17269,15216362.0,13.7,-6.85,-0.64,4.36
2012-01-13,8.88,8.61,9.68,8.45,37245,34267870.0,14.14,-1.03,-0.09,9.41
2012-01-20,8.57,8.74,8.96,8.28,25331,21827408.0,7.9,1.51,0.13,6.4
2012-02-03,8.77,9.11,9.15,8.53,23305,20565197.0,7.09,4.23,0.37,5.89
2012-02-10,9.13,9.34,9.5,8.82,42936,39499667.0,7.46,2.52,0.23,10.84
2012-02-17,9.21,9.52,9.69,9.11,40369,38339170.0,6.21,1.93,0.18,10.2
2012-02-24,9.6,10.88,10.91,9.38,134093,141001140.0,16.07,14.29,1.36,33.87
2012-03-02,10.77,10.61,10.89,10.26,83095,87676005.0,5.79,-2.48,-0.27,20.99
2012-03-09,10.62,10.47,10.69,10.05,60950,63149693.0,6.03,-1.32,-0.14,15.39
2012-03-16,10.47,13.08,13.08,10.42,232360,275674029.0,25.41,24.93,2.61,58.68
2012-03-23,13.29,11.68,13.37,11.25,257054,321381750.0,16.21,-10.7,-1.4,64.92
2012-03-30,11.45,10.48,11.85,10.33,141048,157629836.0,13.01,-10.27,-1.2,35.62
2012-04-06,10.5,11.17,11.37,10.31,57776,63131459.0,10.11,6.58,0.69,14.59
