日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-02-11,139.8,136.0,149.0,121.1,173134,2352009120.0,21.46,4.62,6.0,121.5
2022-02-18,131.0,157.82,160.88,125.35,162576,2363998816.0,26.13,16.04,21.82,114.09
2022-02-25,158.0,186.0,198.53,157.0,128036,2327700608.0,26.31,17.86,28.18,89.85
2022-03-04,185.87,171.5,205.0,165.01,118248,2187485776.0,21.5,-7.8,-14.5,82.99
2022-03-11,171.67,190.07,209.0,163.02,85886,1595818426.0,26.81,10.83,18.57,60.27
2022-03-18,182.0,172.4,194.65,163.18,72294,1311116781.0,16.56,-9.3,-17.67,50.74
2022-03-25,172.7,190.29,207.78,172.7,60610,1173556445.0,20.35,10.38,17.89,42.54
2022-04-01,186.08,194.27,198.94,180.0,41533,788006476.0,9.95,2.09,3.98,29.15
2022-04-08,191.94,182.0,192.0,175.0,19176,351010336.0,8.75,-6.32,-12.27,13.46
2022-04-15,180.29,168.0,185.27,164.0,34906,611415098.0,11.69,-7.69,-14.0,24.5
2022-04-22,166.01,156.9,177.46,151.3,28438,472342156.0,15.57,-6.61,-11.1,19.96
2022-04-29,152.37,159.87,161.8,135.0,37631,566625239.0,17.08,1.89,2.97,26.41
2022-05-06,157.2,180.0,182.28,157.2,15492,264952287.0,15.69,12.59,20.13,10.87
2022-05-13,179.03,212.0,214.44,176.58,33614,644460348.0,21.03,17.78,32.0,23.59
2022-05-16,215.0,212.39,215.0,208.88,5998,126927652.0,2.89,0.18,0.39,4.21
