日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2004-06-04,5.59,6.23,6.59,5.59,1113286,671235703.0,22.73,41.59,1.83,139.16
2004-06-11,6.24,5.65,6.33,5.5,280543,165329044.0,13.32,-9.31,-0.58,35.07
2004-06-18,5.6,5.5,5.66,5.33,143987,79136055.0,5.84,-2.65,-0.15,18.0
2004-06-25,5.49,5.13,5.72,5.12,136749,75126781.0,10.91,-6.73,-0.37,17.09
2004-07-02,4.95,5.0,5.07,4.77,102771,51026513.0,5.85,-2.53,-0.13,12.85
2004-07-09,5.0,4.97,5.15,4.91,63811,32055385.0,4.8,-0.6,-0.03,7.98
2004-07-16,4.96,4.97,5.05,4.61,93855,45536967.0,8.85,0.0,0.0,11.73
2004-07-23,5.0,4.77,5.06,4.7,60952,29774460.0,7.24,-4.02,-0.2,7.62
2004-07-30,4.74,4.67,4.83,4.6,41382,19503278.0,4.82,-2.1,-0.1,5.17
2004-08-06,4.65,4.83,4.93,4.62,55054,26432801.0,6.64,3.43,0.16,6.88
2004-08-13,4.84,4.57,4.89,4.56,43835,20615673.0,6.83,-5.38,-0.26,5.48
2004-08-20,4.5,4.08,4.5,3.89,72666,30148877.0,13.35,-10.72,-0.49,9.08
2004-08-27,4.05,4.18,4.52,4.0,171369,74358788.0,12.75,2.45,0.1,21.42
2004-09-03,4.15,4.32,4.48,4.02,69189,29713667.0,11.0,3.35,0.14,8.65
2004-09-10,4.35,4.2,4.39,4.11,41471,17687719.0,6.48,-2.78,-0.12,5.18
2004-09-17,4.21,4.68,4.69,4.15,157604,71332276.0,12.86,11.43,0.48,19.7
2004-09-24,4.75,4.58,4.92,4.56,182690,86939607.0,7.69,-2.14,-0.1,22.84
2004-09-30,4.58,4.45,4.7,4.43,56654,25942528.0,5.9,-2.84,-0.13,7.08
2004-10-08,4.47,4.62,4.63,4.4,9646,4353822.0,5.17,3.82,0.17,1.21
2004-10-15,4.63,4.13,4.78,4.11,69159,31041602.0,14.5,-10.61,-0.49,8.64
2004-10-22,4.33,3.85,4.33,3.68,59261,23784504.0,15.74,-6.78,-0.28,7.41
