,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2016-09-14,10.45,10.45,10.45,10.45,195,203775.0,0.0,43.94,3.19,0.04
1,2016-09-23,11.5,16.84,16.84,11.5,467,709786.0,51.1,61.15,6.39,0.08
2,2016-09-30,18.52,27.12,27.12,18.52,4994,12369831.0,51.07,61.05,10.28,0.9
3,2016-10-14,29.83,43.67,43.67,29.83,13703,52149357.0,51.03,61.03,16.55,2.48
4,2016-10-21,44.8,41.31,45.0,40.06,955691,4047556320.0,11.31,-5.4,-2.36,173.13
5,2016-10-28,41.03,47.49,51.5,40.21,910398,4150448416.0,27.33,14.96,6.18,164.93
6,2016-11-04,46.75,47.62,48.5,43.0,760736,3479633904.0,11.58,0.27,0.13,137.81
7,2016-11-11,47.75,53.25,56.98,46.8,753090,3822067312.0,21.38,11.82,5.63,136.43
8,2016-11-18,52.25,48.16,55.18,47.5,420556,2124957257.0,14.42,-9.56,-5.09,76.19
9,2016-11-25,48.16,46.05,50.85,43.51,363981,1743973614.0,15.24,-4.38,-2.11,65.94
10,2016-12-02,45.92,43.95,46.28,43.61,185399,831684054.0,5.8,-4.56,-2.1,33.59
11,2016-12-09,43.0,41.5,44.2,41.48,141716,611562492.0,6.19,-5.57,-2.45,25.67
12,2016-12-16,41.0,38.09,41.37,35.88,163244,617910559.0,13.23,-8.22,-3.41,29.57
13,2016-12-23,37.85,36.64,38.79,36.51,108887,409733243.0,5.99,-3.81,-1.45,19.73
14,2016-12-30,36.0,36.39,37.58,35.31,72775,266922856.0,6.2,-0.68,-0.25,13.18
15,2017-01-06,36.5,34.23,37.59,34.12,87527,317356441.0,9.54,-5.94,-2.16,15.86
16,2017-01-13,33.96,29.48,33.98,29.0,116299,372044207.0,14.55,-13.88,-4.75,21.07
17,2017-01-20,29.35,29.41,29.87,26.5,164007,467049189.0,11.43,-0.24,-0.07,29.71
18,2017-01-26,29.4,29.94,30.35,28.33,91299,270249003.0,6.87,1.8,0.53,16.54
