,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2020-12-25,11.39,13.4,13.75,11.0,275835,355241600.0,28.15,37.15,3.63,13.33
1,2020-12-31,12.06,9.97,13.0,9.5,1526635,1625509130.0,26.12,-25.6,-3.43,73.75
2,2021-01-08,9.82,8.13,9.88,8.06,1224909,1115126930.0,18.25,-18.46,-1.84,59.17
3,2021-01-15,8.1,8.22,8.45,7.62,900525,722020652.0,10.21,1.11,0.09,43.5
4,2021-01-22,8.1,8.75,8.75,7.82,693956,568167089.0,11.31,6.45,0.53,33.52
5,2021-01-29,8.97,7.91,9.58,7.82,1213950,1059369758.0,20.11,-9.6,-0.84,58.64
6,2021-02-05,7.87,7.4,8.28,7.19,560530,433671061.0,13.78,-6.45,-0.51,27.08
7,2021-02-10,7.44,7.46,8.14,7.31,434229,334426066.0,11.22,0.81,0.06,20.98
8,2021-02-19,7.56,7.9,7.94,7.49,196117,151142088.0,6.03,5.9,0.44,9.47
9,2021-02-26,7.86,7.46,8.06,7.43,455237,351799402.0,7.97,-5.57,-0.44,21.99
10,2021-03-05,7.5,7.81,7.85,7.45,430188,329488458.0,5.36,4.69,0.35,20.78
11,2021-03-12,7.84,7.82,7.94,7.37,495816,380034633.0,7.3,0.13,0.01,23.95
12,2021-03-19,7.88,8.3,8.37,7.83,764068,619149639.0,6.91,6.14,0.48,36.91
13,2021-03-26,8.38,8.38,9.13,8.22,918527,789053099.0,10.96,0.96,0.08,44.37
14,2021-04-02,8.34,9.06,9.43,8.11,1157952,1022180983.0,15.75,8.11,0.68,55.94
15,2021-04-09,8.97,9.5,11.32,8.86,1566269,1572592084.0,27.15,4.86,0.44,75.67
16,2021-04-16,9.23,8.7,9.88,8.63,1112217,1011773957.0,13.16,-8.42,-0.8,53.73
17,2021-04-23,8.67,8.74,9.59,8.66,830138,747692085.0,10.69,0.46,0.04,40.1
18,2021-04-30,8.62,7.77,8.75,7.73,459917,375621297.0,11.67,-11.1,-0.97,22.22
19,2021-05-07,7.8,7.9,7.94,7.8,109790,86467979.0,1.8,1.67,0.13,5.3
20,2021-05-14,7.92,8.06,8.09,7.62,346777,271814271.0,5.95,2.03,0.16,16.75
21,2021-05-21,8.02,7.8,8.06,7.67,237062,185977345.0,4.84,-3.23,-0.26,11.45
22,2021-05-28,7.73,7.85,8.07,7.63,281936,222311402.0,5.64,0.64,0.05,13.62
23,2021-06-04,7.85,7.77,7.99,7.73,231266,181686722.0,3.31,-1.02,-0.08,11.17
24,2021-06-11,7.75,7.65,7.8,7.64,190178,146677144.0,2.06,-1.54,-0.12,9.19
25,2021-06-18,7.67,7.45,7.67,7.32,169850,126142249.0,4.58,-2.61,-0.2,8.21
26,2021-06-25,7.42,7.81,8.28,7.35,412696,320837705.0,12.48,4.83,0.36,19.94
27,2021-07-02,7.79,7.61,8.1,7.55,359198,282384820.0,7.04,-2.56,-0.2,17.35
28,2021-07-09,7.58,7.73,7.97,7.58,275964,214837127.0,5.12,1.58,0.12,13.33
29,2021-07-16,7.78,7.49,7.83,7.42,223084,169867950.0,5.3,-3.1,-0.24,10.78
30,2021-07-23,7.51,7.4,7.58,7.37,172574,129432686.0,2.8,-1.2,-0.09,8.34
31,2021-07-30,7.42,6.99,7.44,6.85,199068,141193773.0,7.97,-5.54,-0.41,9.62
32,2021-08-06,6.96,6.95,7.18,6.9,160038,113061175.0,4.01,-0.57,-0.04,7.73
33,2021-08-13,6.93,7.23,7.25,6.92,179575,128481817.0,4.75,4.03,0.28,8.68
34,2021-08-20,7.23,7.02,7.36,6.95,217298,155962160.0,5.67,-2.9,-0.21,10.5
35,2021-08-27,6.99,7.16,7.42,6.99,221084,160124498.0,6.13,1.99,0.14,10.68
36,2021-09-03,7.17,6.84,7.2,6.67,275862,188924204.0,7.4,-4.47,-0.32,13.33
37,2021-09-10,6.86,6.94,7.05,6.85,181737,126787449.0,2.92,1.46,0.1,8.78
38,2021-09-17,6.91,6.85,7.05,6.8,163872,113511334.0,3.6,-1.3,-0.09,7.92
39,2021-09-24,6.81,6.79,6.96,6.7,78461,53701779.0,3.8,-0.88,-0.06,3.79
40,2021-09-30,6.77,6.88,6.98,6.61,184900,125689616.0,5.45,1.33,0.09,8.93
41,2021-10-08,6.88,6.92,6.95,6.85,32104,22163935.0,1.45,0.58,0.04,1.55
42,2021-10-15,6.9,6.67,6.92,6.67,114575,77771053.0,3.61,-3.61,-0.25,5.54
43,2021-10-22,6.65,6.61,6.75,6.59,81998,54662767.0,2.4,-0.9,-0.06,3.96
44,2021-10-29,6.62,6.13,6.66,6.06,139640,88381065.0,9.08,-7.26,-0.48,6.75
45,2021-11-05,6.04,6.24,6.32,5.96,155685,95204914.0,5.87,1.79,0.11,7.52
46,2021-11-12,6.2,6.34,6.37,6.17,105999,66417312.0,3.21,1.6,0.1,5.12
47,2021-11-19,6.33,6.44,6.59,6.32,141004,90722901.0,4.26,1.58,0.1,6.81
48,2021-11-26,6.44,6.38,6.57,6.38,94861,61348348.0,2.95,-0.93,-0.06,4.58
49,2021-12-03,6.32,6.44,6.52,6.26,109096,69627445.0,4.08,0.94,0.06,5.27
50,2021-12-10,6.44,6.48,6.64,6.2,148449,95512686.0,6.83,0.62,0.04,7.17
51,2021-12-17,6.55,6.7,6.89,6.51,236888,158709931.0,5.86,3.4,0.22,11.44
52,2021-12-24,6.68,6.61,7.3,6.6,360802,249194898.0,10.45,-1.34,-0.09,17.43
53,2021-12-31,6.64,6.76,6.83,6.62,138858,93860682.0,3.18,2.27,0.15,6.37
54,2022-01-07,6.78,6.89,7.05,6.77,151465,104836902.0,4.14,1.92,0.13,6.94
55,2022-01-14,6.89,6.81,7.04,6.75,142753,98770607.0,4.21,-1.16,-0.08,6.54
56,2022-01-21,6.81,6.52,6.91,6.48,125892,84404682.0,6.31,-4.26,-0.29,5.77
57,2022-01-28,6.49,6.18,6.52,6.01,117181,73071715.0,7.82,-5.21,-0.34,5.37
58,2022-02-11,6.25,6.23,6.39,6.17,99633,62710910.0,3.56,0.81,0.05,4.57
59,2022-02-18,6.23,6.31,6.35,6.18,82689,51825691.0,2.73,1.28,0.08,3.79
60,2022-02-25,6.29,6.17,6.37,6.1,113013,70860178.0,4.28,-2.22,-0.14,5.18
61,2022-03-04,6.15,6.32,6.43,6.07,132142,83177765.0,5.83,2.43,0.15,6.06
62,2022-03-11,6.3,6.85,7.04,5.85,618526,408721472.0,18.83,8.39,0.53,28.36
63,2022-03-18,6.66,6.58,6.8,6.19,727096,473393813.0,8.91,-3.94,-0.27,33.33
64,2022-03-25,6.56,6.44,6.66,6.25,307855,199255805.0,6.23,-2.13,-0.14,14.11
65,2022-04-01,6.45,6.2,6.48,6.14,176078,110162908.0,5.28,-3.73,-0.24,8.07
66,2022-04-08,6.2,6.11,6.34,6.08,104616,65055205.0,4.19,-1.45,-0.09,4.8
67,2022-04-15,6.11,5.98,6.25,5.93,154972,94308679.0,5.24,-2.13,-0.13,7.1
68,2022-04-22,5.99,5.89,6.22,5.82,153992,92840910.0,6.69,-1.51,-0.09,7.06
69,2022-04-29,5.86,5.5,5.93,5.14,210719,115330355.0,13.41,-6.62,-0.39,9.66
70,2022-05-06,5.45,5.58,5.64,5.45,48239,26789332.0,3.45,1.45,0.08,2.21
71,2022-05-13,5.57,5.77,5.8,5.55,117719,67079408.0,4.48,3.41,0.19,5.4
