日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1990-12-20,193.0,193.0,193.0,193.0,2,1000.0,0.0,286.0,143.0,3.64
1990-12-28,193.0,204.7,204.7,193.0,5,4405.0,6.06,6.06,11.7,9.27
1991-01-02,206.7,208.8,208.8,206.7,6,8176.0,1.03,2.0,4.1,10.91
1991-01-11,209.8,211.9,211.9,209.8,60,50000.0,1.01,1.48,3.1,109.09
1991-01-18,213.0,217.4,217.4,213.0,118,98000.0,2.08,2.6,5.5,214.55
1991-01-22,218.5,218.5,218.5,218.5,42,37000.0,0.0,0.51,1.1,76.36
1991-01-30,4.39,4.39,4.39,4.39,2,900.0,0.0,-97.99,-214.11,3.64
1991-02-22,219.6,221.8,221.8,219.6,0,1329.0,50.11,4952.39,217.41,0.55
1991-02-28,222.9,226.2,226.2,222.9,0,1804.0,1.49,1.98,4.4,0.73
1991-03-06,228.4,228.4,228.4,228.4,3,2459.0,0.0,0.97,2.2,5.64
1991-03-15,231.8,235.4,235.4,231.8,6,5468.0,1.58,3.06,7.0,11.09
1991-03-21,4.73,240.2,240.2,4.73,14,12375.0,100.03,2.04,4.8,25.64
1991-03-29,241.4,245.0,245.0,241.4,103,98000.0,1.5,2.0,4.8,187.27
1991-04-05,246.2,248.6,248.6,246.2,48,47494.0,0.98,1.47,3.6,87.45
1991-04-11,249.8,253.6,253.6,249.8,25,23000.0,1.53,2.01,5.0,45.45
1991-04-19,257.5,257.5,257.5,257.5,1,1000.0,0.0,1.54,3.9,1.82
1991-04-26,257.5,257.5,257.5,257.5,0,525.0,0.0,0.0,0.0,0.18
1991-05-03,268.0,273.4,273.4,268.0,3,3541.0,2.1,6.17,15.9,5.64
1991-05-10,273.4,284.5,284.5,273.4,2,2552.0,4.06,4.06,11.1,3.82
1991-05-17,287.3,296.0,296.0,287.3,3,3000.0,3.06,4.04,11.5,5.45
1991-05-24,299.0,311.2,311.2,299.0,25,29000.0,4.12,5.14,15.2,45.45
1991-05-30,314.3,323.8,323.8,314.3,38,48000.0,3.05,4.05,12.6,69.09
1991-06-07,327.0,327.0,330.3,327.0,5,7327.0,1.02,0.99,3.2,9.45
1991-06-14,336.9,347.1,347.1,336.9,4,8762.0,3.12,6.15,20.1,8.0
1991-06-21,354.1,361.2,361.2,354.1,7,9729.0,2.05,4.06,14.1,12.91
1991-06-28,364.8,379.6,379.6,364.8,3,6231.0,4.1,5.09,18.4,6.0
1991-07-05,383.4,399.0,399.0,383.4,14,18000.0,4.11,5.11,19.4,25.45
1991-07-12,403.0,415.2,415.2,403.0,136,110830.0,3.06,4.06,16.2,247.64
1991-07-19,423.6,436.4,436.4,423.6,65,54427.0,3.08,5.11,21.2,118.36
1991-07-26,440.8,449.7,449.7,440.8,62,54449.0,2.04,3.05,13.3,112.91
1991-08-02,449.7,454.2,454.2,449.7,7,5449.0,1.0,1.0,4.5,12.91
1991-08-08,458.7,467.9,467.9,458.7,24,20000.0,2.03,3.02,13.7,43.64
1991-08-16,472.6,472.6,472.6,472.6,5,4477.0,0.0,1.0,4.7,9.27
1991-08-23,477.3,491.8,491.8,477.3,192,184000.0,3.07,4.06,19.2,349.09
1991-08-27,64.2,64.2,64.2,64.2,0,64.0,0.0,-86.95,-427.6,0.01
1991-09-06,64.8,66.8,66.8,64.8,111,70132.0,3.12,4.05,2.6,5.9
1991-09-13,67.5,70.3,70.3,67.5,60,39000.0,4.19,5.24,3.5,3.18
1991-09-20,71.0,71.7,71.7,7.17,15,9700.0,91.79,1.99,1.4,0.8
1991-09-26,72.4,74.5,74.5,72.4,23,14000.0,2.93,3.91,2.8,1.22
1991-10-04,75.2,76.0,76.0,75.2,16,12228.0,1.07,2.01,1.5,0.86
1991-10-11,76.0,79.2,79.2,76.0,33,24384.0,4.21,4.21,3.2,1.72
1991-10-18,80.0,83.2,83.2,80.0,40,32000.0,4.04,5.05,4.0,2.12
1991-10-25,8.4,84.0,84.0,8.4,9,6800.0,90.87,0.96,0.8,0.48
1991-11-01,84.8,88.3,88.3,84.8,54,47000.0,4.17,5.12,4.3,2.86
1991-11-08,89.2,91.9,91.9,9.01,36,30900.0,93.87,4.08,3.6,1.91
1991-11-13,92.8,94.6,94.6,92.8,18,15000.0,1.96,2.94,2.7,0.95
1991-11-22,94.6,95.5,95.5,94.6,15,14000.0,0.95,0.95,0.9,0.8
1991-11-29,96.5,100.5,100.5,96.5,40,40000.0,4.19,5.24,5.0,2.12
1991-12-06,101.5,105.5,105.5,101.5,42,42000.0,3.98,4.98,5.0,2.23
1991-12-13,106.6,111.0,111.0,106.6,67,71000.0,4.17,5.21,5.5,3.55
1991-12-20,111.0,115.4,115.4,111.0,41,46000.0,3.96,3.96,4.4,2.18
1991-12-27,116.6,121.4,121.4,116.6,51,57000.0,4.16,5.2,6.0,2.71
1992-01-03,122.6,126.3,126.3,122.6,50,62000.0,3.05,4.04,4.9,2.65
1992-01-10,127.6,132.8,132.8,127.6,45,57000.0,4.12,5.15,6.5,2.39
1992-01-17,134.1,138.2,138.2,134.1,32,44000.0,3.09,4.07,5.4,1.7
1992-01-23,139.6,139.6,139.6,139.6,9,10000.0,0.0,1.01,1.4,0.48
1992-01-31,141.0,142.4,142.4,141.0,13,18142.0,1.0,2.01,2.8,0.69
1992-02-07,142.4,142.4,142.4,142.4,3,4569.0,0.0,0.0,0.0,0.18
1992-02-14,143.8,148.4,148.4,143.8,92,134000.0,3.23,4.21,6.0,4.88
1992-02-21,148.4,152.9,152.9,148.4,273,407000.0,3.03,3.03,4.5,14.48
1992-02-28,152.9,152.9,152.9,152.9,14,21152.0,0.0,0.0,0.0,0.75
1992-03-05,152.9,154.4,154.4,152.9,105,159000.0,0.98,0.98,1.5,5.57
1992-03-12,154.4,154.4,154.4,154.4,15,23154.0,0.0,0.0,0.0,0.8
1992-03-20,154.4,154.4,154.4,154.4,30,45000.0,0.0,0.0,0.0,1.59
1992-03-26,155.9,159.1,159.1,155.9,444,698000.0,2.07,3.04,4.7,23.55
1992-04-03,160.7,160.7,160.7,160.7,19,29000.0,0.0,1.01,1.6,1.01
1992-04-10,160.7,162.3,162.3,160.7,76,120000.0,1.0,1.0,1.6,4.03
1992-04-17,162.3,168.9,168.9,162.3,28,44000.0,4.07,4.07,6.6,1.49
1992-04-24,170.6,165.5,172.3,165.5,5207,8785000.0,4.03,-2.01,-3.4,276.23
1992-04-30,163.8,169.7,169.7,163.8,3644,6069000.0,3.56,2.54,4.2,193.32
1992-05-08,171.4,207.2,207.2,162.2,13392,24068000.0,26.52,22.1,37.5,710.45
1992-05-15,217.3,218.0,234.0,200.5,11677,25610000.0,16.17,5.21,10.8,619.47
1992-05-22,227.45,237.5,254.9,200.0,6567,15477000.0,25.18,8.94,19.5,348.38
1992-05-29,250.0,269.5,293.5,222.0,7758,20655000.0,30.11,13.47,32.0,411.56
1992-06-05,265.0,251.5,279.5,238.0,2118,5448000.0,15.4,-6.68,-18.0,112.36
1992-06-12,256.5,292.0,300.0,247.5,4708,12869000.0,20.87,16.1,40.5,249.76
1992-06-19,310.0,339.95,369.5,292.0,6051,19738000.0,26.54,16.42,47.95,321.01
1992-06-26,345.0,360.0,361.0,289.0,3347,11440000.0,21.18,5.9,20.05,177.56
1992-07-03,365.0,443.0,450.5,332.1,5014,20800000.0,32.89,23.06,83.0,265.99
1992-07-10,455.0,446.0,460.0,425.0,4133,18276000.0,7.9,0.68,3.0,219.26
1992-07-17,452.5,535.75,555.0,446.0,10135,51360000.0,24.44,20.12,89.75,537.67
1992-07-24,530.0,510.0,540.0,477.5,4770,24715000.0,11.67,-4.81,-25.75,253.05
1992-07-31,520.0,515.0,529.25,506.0,3153,16330000.0,4.56,0.98,5.0,167.27
