,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1996-03-08,7.5,8.06,8.19,7.5,228513,177051000.0,17.6,105.61,4.14,91.41
1,1996-03-15,7.88,7.03,7.88,6.65,170197,125018000.0,15.26,-12.78,-1.03,68.08
2,1996-03-22,7.0,7.13,7.32,7.0,61854,44379000.0,4.55,1.42,0.1,24.74
3,1996-03-29,7.15,6.67,7.19,6.61,41849,28974000.0,8.13,-6.45,-0.46,16.74
4,1996-04-05,6.9,6.75,7.05,6.48,28643,19096808.0,8.55,1.2,0.08,11.46
5,1996-04-12,6.8,6.59,6.8,6.48,30627,20412000.0,4.74,-2.37,-0.16,12.25
6,1996-04-19,6.59,6.98,7.17,6.51,44221,30377000.0,10.02,5.92,0.39,17.69
7,1996-04-26,7.17,7.46,7.65,6.75,147858,106817000.0,12.89,6.88,0.48,59.14
8,1996-05-03,7.6,6.61,7.84,6.5,69819,50424846.0,17.96,-11.39,-0.85,27.93
9,1996-05-10,6.67,6.53,6.84,6.48,22519,14932935.0,5.45,-1.21,-0.08,9.01
10,1996-05-17,6.51,7.07,7.09,6.51,31211,21166000.0,8.88,8.27,0.54,12.48
11,1996-05-24,7.11,6.55,8.09,6.5,93815,69236471.0,22.49,-7.36,-0.52,37.53
12,1996-05-31,6.59,6.63,6.94,6.44,9425,6241000.0,7.63,1.22,0.08,3.77
13,1996-06-07,6.44,6.8,6.98,6.23,25846,17076000.0,11.31,2.56,0.17,10.34
14,1996-06-14,6.88,6.5,6.88,6.3,52106,34575000.0,8.53,-4.41,-0.3,20.84
15,1996-06-21,6.44,6.45,6.8,6.19,16318,10361052.0,9.38,-0.77,-0.05,6.53
16,1996-06-28,6.4,6.53,7.0,6.15,58385,38074000.0,13.18,1.24,0.08,23.35
17,1996-07-05,6.69,6.0,6.69,6.0,25360,15664000.0,10.57,-8.12,-0.53,10.14
18,1996-07-12,6.09,5.69,6.1,5.65,19314,11282000.0,7.5,-5.17,-0.31,7.73
19,1996-07-19,5.69,6.23,6.28,5.51,27852,16418000.0,13.53,9.49,0.54,11.14
20,1996-07-26,6.3,6.11,6.61,6.07,36819,23403000.0,8.67,-1.93,-0.12,14.73
21,1996-08-02,6.11,5.98,6.34,5.69,14543,8831000.0,10.64,-2.13,-0.13,5.82
22,1996-08-09,6.0,6.15,6.23,6.0,15386,9413000.0,3.85,2.84,0.17,6.15
23,1996-08-16,5.61,5.42,5.94,5.34,41415,23599000.0,9.76,-11.87,-0.73,16.57
24,1996-08-23,5.4,4.86,5.4,4.84,16762,8567000.0,10.33,-10.33,-0.56,6.7
25,1996-08-30,4.76,4.61,4.8,4.21,12244,5539000.0,12.14,-5.14,-0.25,4.9
26,1996-09-06,4.57,4.55,4.98,4.4,11367,5354000.0,12.58,-1.3,-0.06,4.55
27,1996-09-13,4.55,4.38,4.59,4.26,6199,2727000.0,7.25,-3.74,-0.17,2.48
28,1996-09-20,4.34,4.55,4.55,4.15,7469,3224000.0,9.13,3.88,0.17,2.99
29,1996-09-27,4.5,4.46,4.86,4.4,20027,9152000.0,10.11,-1.98,-0.09,8.01
30,1996-10-04,4.51,4.69,4.8,4.4,10700,4955000.0,8.97,5.16,0.23,4.28
31,1996-10-11,4.75,5.09,5.19,4.75,42133,20941000.0,9.38,8.53,0.4,16.85
32,1996-10-18,5.28,6.48,6.8,5.15,171716,106620000.0,32.42,27.31,1.39,68.69
33,1996-10-25,6.67,7.59,8.38,6.5,173432,132131000.0,29.01,17.13,1.11,69.37
34,1996-11-01,7.3,7.07,7.59,6.46,47501,34331000.0,14.89,-6.85,-0.52,19.0
35,1996-11-08,7.05,6.71,7.25,6.17,23471,16106000.0,15.28,-5.09,-0.36,9.39
36,1996-11-15,6.65,6.98,7.07,6.55,23993,16410000.0,7.75,4.02,0.27,9.6
37,1996-11-22,7.03,7.25,8.02,6.71,109621,82126000.0,18.77,3.87,0.27,43.85
38,1996-11-29,7.15,7.65,7.78,6.84,50226,36975000.0,12.97,5.52,0.4,20.09
39,1996-12-06,7.8,8.89,9.18,7.8,183196,155965000.0,18.04,16.21,1.24,73.28
40,1996-12-13,9.1,7.4,9.25,7.4,85940,74183000.0,20.81,-16.76,-1.49,34.38
41,1996-12-20,6.65,5.03,6.65,5.0,43197,24734000.0,22.3,-32.03,-2.37,17.28
42,1996-12-27,5.19,5.32,5.38,4.55,33733,17217000.0,16.5,5.77,0.29,13.49
43,1997-01-03,5.38,5.04,5.67,5.01,22076,11740000.0,12.41,-5.26,-0.28,8.83
44,1997-01-10,4.98,5.2,5.23,4.85,13291,6733000.0,7.54,3.17,0.16,5.32
45,1997-01-17,5.35,5.79,6.0,5.31,48358,27326000.0,13.27,11.35,0.59,19.34
46,1997-01-24,5.86,6.0,6.3,5.76,30844,18658000.0,9.33,3.63,0.21,12.34
47,1997-01-31,6.04,6.2,6.28,6.0,26694,16408000.0,4.67,3.33,0.2,10.68
48,1997-02-21,6.48,6.5,6.51,5.64,39849,24575000.0,14.03,4.84,0.3,15.94
49,1997-02-28,6.6,6.83,7.0,6.4,47881,32142000.0,9.23,5.08,0.33,19.15
50,1997-03-07,6.75,7.05,7.36,6.7,65125,45596000.0,9.66,3.22,0.22,26.05
51,1997-03-14,7.1,7.25,7.65,6.95,80702,58219000.0,9.93,2.84,0.2,32.28
52,1997-03-21,7.22,8.38,8.69,7.0,215421,171272905.0,23.31,15.59,1.13,86.17
53,1997-03-28,8.55,8.35,8.98,8.0,125583,107009000.0,11.69,-0.36,-0.03,50.23
54,1997-04-04,8.45,8.28,9.3,8.21,107787,95152000.0,13.05,-0.84,-0.07,43.11
55,1997-04-11,8.3,10.35,10.36,8.02,150174,137925000.0,28.26,25.0,2.07,60.07
56,1997-04-18,10.35,10.85,11.39,10.1,111759,120635000.0,12.46,4.83,0.5,44.7
57,1997-04-25,11.2,11.47,11.77,9.8,144397,154276000.0,18.16,5.71,0.62,57.76
58,1997-04-30,11.87,11.0,12.6,10.4,67652,75521000.0,19.18,-4.1,-0.47,27.06
59,1997-05-09,11.06,11.17,11.88,10.45,112071,126004000.0,13.0,1.55,0.17,44.83
60,1997-05-16,11.2,9.68,11.68,9.68,70687,76765000.0,17.91,-13.34,-1.49,28.27
61,1997-05-23,9.8,8.89,10.22,8.5,32819,31426000.0,17.77,-8.16,-0.79,13.13
62,1997-05-30,9.2,9.1,9.44,8.5,17742,15927000.0,10.57,2.36,0.21,7.1
63,1997-06-06,9.25,8.6,9.75,8.51,44100,41050000.0,13.63,-5.49,-0.5,17.64
64,1997-06-13,8.6,8.09,8.68,7.4,17288,14086000.0,14.88,-5.93,-0.51,6.92
65,1997-06-20,8.18,8.5,8.65,7.86,22542,18436000.0,9.77,5.07,0.41,9.02
66,1997-06-27,8.67,8.25,8.8,8.1,22487,18955000.0,8.24,-2.94,-0.25,8.99
67,1997-07-04,8.2,7.0,8.21,6.8,13893,10164000.0,17.09,-15.15,-1.25,5.56
68,1997-07-11,5.89,5.62,6.0,5.3,17315,9521000.0,10.0,-19.71,-1.38,5.77
69,1997-07-18,5.69,6.05,6.27,5.69,28977,17115000.0,10.32,7.65,0.43,9.66
70,1997-07-25,6.2,6.09,6.53,6.0,30695,19174000.0,8.76,0.66,0.04,10.23
71,1997-08-01,6.05,6.28,6.33,5.98,17624,10864000.0,5.75,3.12,0.19,5.87
72,1997-08-08,6.35,6.8,6.95,6.16,43148,28238000.0,12.58,8.28,0.52,14.38
73,1997-08-14,6.91,6.55,7.08,6.32,39035,26498000.0,11.18,-3.68,-0.25,13.01
74,1997-08-22,6.54,6.0,6.54,5.61,25515,15139000.0,14.2,-8.4,-0.55,8.51
75,1997-08-29,5.99,7.15,7.26,5.98,67632,45730000.0,21.33,19.17,1.15,22.54
76,1997-09-05,7.25,7.7,7.78,7.1,63659,46901000.0,9.51,7.69,0.55,21.22
77,1997-09-12,7.7,8.17,8.73,7.7,87401,71336000.0,13.38,6.1,0.47,29.13
78,1997-09-19,8.12,8.18,8.25,7.7,24464,19486000.0,6.73,0.12,0.01,8.15
79,1997-09-26,8.3,7.5,8.38,7.0,15676,11973000.0,16.87,-8.31,-0.68,5.23
80,1997-09-30,7.45,7.5,7.5,6.97,7728,5580000.0,7.07,0.0,0.0,2.58
81,1997-10-10,7.4,7.73,7.9,7.1,8590,6558000.0,10.67,3.07,0.23,2.86
82,1997-10-17,7.63,8.02,8.08,7.45,13561,10534000.0,8.15,3.75,0.29,4.52
83,1997-10-24,8.01,8.7,9.1,7.98,102023,89452000.0,13.97,8.48,0.68,34.01
84,1997-10-31,8.7,8.59,9.28,8.2,29016,25239000.0,12.41,-1.26,-0.11,9.67
85,1997-11-07,8.3,9.24,9.3,7.99,55053,48553000.0,15.25,7.57,0.65,18.35
86,1997-11-14,9.3,8.7,9.32,8.52,24522,22002000.0,8.66,-5.84,-0.54,8.17
87,1997-11-21,8.7,8.48,8.85,8.2,6768,5825000.0,7.47,-2.53,-0.22,2.26
88,1997-11-28,8.45,8.38,8.81,7.99,5370,4449000.0,9.67,-1.18,-0.1,1.79
89,1997-12-04,8.28,8.6,8.8,8.21,8764,7514000.0,7.04,2.63,0.22,2.92
90,1997-12-12,8.78,8.1,8.78,8.1,6568,5466000.0,7.91,-5.81,-0.5,2.19
91,1997-12-19,8.2,7.93,8.44,7.85,6644,5345000.0,7.28,-2.1,-0.17,2.21
92,1997-12-26,7.8,8.2,8.34,7.3,12630,9977000.0,13.11,3.4,0.27,4.21
93,1997-12-31,8.19,8.05,8.3,7.94,5202,4216000.0,4.39,-1.83,-0.15,1.73
94,1998-01-09,8.28,8.7,8.79,7.78,17971,14954000.0,12.55,8.07,0.65,5.99
