日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2011-04-22,40.0,41.27,44.08,39.35,62812,265806868.48,10.51,-8.29,-3.73,20.66
2011-04-29,41.18,36.3,41.22,35.8,69090,271081300.89,13.13,-12.04,-4.97,22.73
2011-05-06,36.4,36.26,37.48,36.01,11219,41122456.63,4.05,-0.11,-0.04,3.69
2011-05-13,36.38,37.1,37.25,36.21,9079,33417890.4,2.87,2.32,0.84,2.99
2011-05-20,36.97,35.89,37.65,35.2,13604,49888430.71,6.6,-3.26,-1.21,4.47
2011-05-27,35.89,34.22,36.1,34.12,7959,27992937.49,5.52,-4.65,-1.67,2.62
2011-06-03,34.56,33.85,34.56,33.0,6092,20470956.92,4.56,-1.08,-0.37,2.0
2011-06-10,33.78,33.2,33.95,33.04,4309,14456785.52,2.69,-1.92,-0.65,1.42
2011-06-17,33.1,31.75,33.25,31.66,5242,17160717.9,4.79,-4.37,-1.45,1.72
2011-06-24,31.6,32.25,32.33,30.61,7975,24965241.24,5.42,1.57,0.5,2.62
2011-07-01,32.24,32.81,32.99,32.2,7656,25126463.73,2.45,1.74,0.56,2.52
2011-07-08,32.9,34.56,35.78,32.9,56435,196529576.79,8.78,5.33,1.75,18.56
2011-07-15,34.56,37.01,37.46,34.15,37897,135494391.83,9.58,7.09,2.45,12.47
2011-07-22,37.1,36.73,38.66,36.7,39759,149336680.86,5.3,-0.76,-0.28,10.46
2011-07-29,36.73,38.49,39.18,36.02,50274,190652191.92,8.6,4.79,1.76,13.23
2011-08-05,38.69,38.22,39.34,37.21,25387,97979766.92,5.53,-0.7,-0.27,6.68
2011-08-12,37.53,40.12,40.5,35.4,43604,168037509.25,13.34,4.97,1.9,11.47
2011-08-19,40.15,41.5,42.2,40.15,49404,204837401.0,5.11,3.44,1.38,13.0
2011-08-26,42.23,43.16,44.8,41.21,56538,243793139.0,8.65,4.0,1.66,14.88
2011-09-02,43.1,42.03,43.85,41.11,30810,130829732.0,6.35,-2.62,-1.13,8.11
2011-09-09,41.53,41.99,43.53,40.51,19533,81722151.0,7.19,-0.1,-0.04,5.14
2011-09-16,42.41,41.92,42.41,41.31,12932,54139569.0,2.62,-0.17,-0.07,3.4
2011-09-23,20.12,20.91,21.46,18.75,76888,156579665.0,6.46,-50.12,-21.01,10.12
2011-09-30,21.4,22.0,22.89,19.58,223233,483621319.0,15.83,5.21,1.09,29.37
2011-10-14,22.4,21.99,22.7,19.0,285881,616863704.0,16.82,-0.05,-0.01,37.62
2011-10-21,22.01,19.22,22.75,18.85,210158,440073879.0,17.74,-12.6,-2.77,27.65
2011-10-28,18.9,22.7,22.88,17.33,408410,854812118.0,28.88,18.11,3.48,53.74
2011-11-04,22.76,24.48,25.66,22.4,602427,1440942614.0,14.36,7.84,1.78,79.27
2011-11-11,24.5,24.53,26.5,23.92,410210,1022005627.0,10.54,0.2,0.05,53.98
2011-11-18,25.56,23.65,26.37,23.58,385442,973339066.0,11.37,-3.59,-0.88,50.72
2011-11-25,23.51,23.47,24.06,22.28,206434,481006545.0,7.53,-0.76,-0.18,27.16
2011-12-02,23.75,23.21,24.09,21.6,212355,497267228.0,10.61,-1.11,-0.26,27.94
2011-12-09,22.7,22.68,22.89,21.0,236582,522900481.0,8.14,-2.28,-0.53,31.13
2011-12-16,22.79,21.3,23.12,19.7,240112,506537486.0,15.08,-6.08,-1.38,31.59
2011-12-23,21.0,22.5,23.14,20.1,338235,736790158.0,14.27,5.63,1.2,44.5
2011-12-30,22.27,22.14,22.64,20.76,246889,537230429.0,8.36,-1.6,-0.36,32.49
2012-01-06,22.3,20.95,22.6,20.2,102601,215931190.0,10.84,-5.37,-1.19,13.5
2012-01-13,20.86,20.91,23.21,20.72,195268,430904947.0,11.89,-0.19,-0.04,25.69
2012-01-20,20.6,18.77,20.9,17.8,131624,251741172.0,14.83,-10.23,-2.14,17.32
2012-02-03,18.78,19.51,19.64,18.23,77562,147653396.0,7.51,3.94,0.74,10.21
2012-02-10,19.92,19.41,19.97,18.91,122653,238488294.0,5.43,-0.51,-0.1,16.14
2012-02-17,19.7,19.85,21.3,19.7,600351,1212820460.0,8.24,2.27,0.44,78.99
2012-02-24,20.21,20.61,20.96,19.43,370616,751327730.0,7.71,3.83,0.76,48.77
2012-03-02,20.73,21.18,21.3,20.07,360735,750144729.0,5.97,2.77,0.57,47.47
2012-03-09,21.42,20.52,21.58,19.92,249010,511571497.0,7.84,-3.12,-0.66,32.76
2012-03-16,20.56,19.41,21.16,18.99,261407,529519677.0,10.58,-5.41,-1.11,34.4
2012-03-23,19.43,18.29,19.58,18.27,134943,256366993.0,6.75,-5.77,-1.12,17.76
2012-03-30,18.37,17.59,18.85,17.5,99050,180401687.0,7.38,-3.83,-0.7,13.03
2012-04-06,17.76,18.42,18.55,17.72,43761,79616575.0,4.72,4.72,0.83,5.76
2012-04-13,18.4,18.37,18.49,17.8,77662,141296223.0,3.75,-0.27,-0.05,10.22
2012-04-20,18.23,17.99,18.59,17.8,116238,210956444.0,4.3,-2.07,-0.38,15.29
2012-04-27,17.95,16.57,18.13,16.42,174029,297048277.0,9.51,-7.89,-1.42,11.93
2012-05-04,16.72,18.13,18.48,16.42,175468,308592732.0,12.43,9.41,1.56,12.03
2012-05-11,18.1,18.75,19.04,17.71,224531,413189236.0,7.34,3.42,0.62,15.39
2012-05-18,18.94,18.33,18.95,18.0,102749,190170387.0,5.07,-2.24,-0.42,7.04
2012-05-25,18.3,18.5,18.96,17.9,101000,185763284.0,5.78,0.93,0.17,6.92
2012-06-01,18.39,19.6,20.1,18.0,209302,406618560.0,11.35,5.95,1.1,14.35
2012-06-08,19.27,19.5,20.28,19.08,147777,291205782.0,6.12,-0.51,-0.1,10.13
2012-06-15,19.56,19.81,20.7,19.3,177056,355659568.0,7.18,1.59,0.31,12.14
2012-06-21,20.0,18.75,20.19,18.33,93642,181273342.0,9.39,-5.35,-1.06,6.42
2012-06-29,18.7,18.0,18.7,17.55,65650,119439993.0,6.13,-4.0,-0.75,4.5
2012-07-06,18.15,17.5,18.51,16.88,88863,157968456.0,9.06,-2.78,-0.5,6.08
2012-07-13,17.4,17.2,17.57,16.76,49559,85079544.0,4.63,-1.71,-0.3,3.39
2012-07-20,17.0,17.32,17.45,16.6,31216,53136388.0,4.94,0.7,0.12,2.13
2012-07-27,17.3,16.82,17.54,16.75,27619,47457772.0,4.56,-2.89,-0.5,1.89
2012-08-03,16.88,16.21,16.98,15.5,31702,51385494.0,8.8,-3.63,-0.61,2.17
2012-08-10,15.91,17.15,17.24,15.91,46586,78439058.0,8.2,5.8,0.94,3.19
2012-08-17,17.19,17.35,17.58,16.68,48171,83417415.0,5.25,1.17,0.2,3.29
2012-08-24,17.14,17.34,18.13,17.12,40832,71855405.0,5.82,-0.06,-0.01,2.79
2012-08-31,17.3,17.56,18.46,17.11,65244,116472216.0,7.79,1.27,0.22,4.46
2012-09-07,17.7,18.61,18.74,17.57,72228,130865131.0,6.66,5.98,1.05,4.94
2012-09-14,18.61,17.27,18.9,17.2,104588,189095852.0,9.13,-7.2,-1.34,7.15
2012-09-21,17.27,16.16,17.34,16.0,33234,55564713.0,7.76,-6.43,-1.11,2.27
2012-09-28,16.16,16.95,17.0,16.1,32983,54752859.0,5.57,4.89,0.79,2.26
2012-10-12,16.95,16.84,17.15,16.48,48495,81507990.0,3.95,-0.65,-0.11,3.32
2012-10-19,16.85,17.01,17.2,16.5,34452,58172733.0,4.16,1.01,0.17,2.36
2012-10-26,16.99,16.69,17.75,16.65,51085,88451901.0,6.47,-1.88,-0.32,3.49
2012-11-02,16.65,17.0,17.31,16.64,22961,38988215.0,4.01,1.86,0.31,1.57
2012-11-09,16.95,16.4,17.04,16.12,25964,42973147.0,5.41,-3.53,-0.6,1.78
2012-11-16,16.41,16.61,17.6,15.5,48686,80664186.0,12.8,1.28,0.21,3.33
2012-11-23,16.3,16.2,16.94,15.84,48661,80297239.0,6.62,-2.47,-0.41,3.33
2012-11-30,16.1,15.07,16.35,14.94,23057,35804409.0,8.7,-6.98,-1.13,1.58
2012-12-07,15.07,16.05,16.06,14.68,40797,63559369.0,9.16,6.5,0.98,2.79
2012-12-14,16.2,16.55,16.82,15.62,52938,85881565.0,7.48,3.12,0.5,3.62
2012-12-21,16.55,16.66,16.7,16.17,47538,78293608.0,3.2,0.66,0.11,3.25
2012-12-28,16.78,17.54,17.54,16.52,59093,101429225.0,6.12,5.28,0.88,4.04
2013-01-04,17.59,17.51,17.97,17.3,24760,43579599.0,3.82,-0.17,-0.03,1.69
2013-01-11,17.4,16.81,18.1,16.81,91242,158560799.0,7.37,-4.0,-0.7,6.24
2013-01-18,18.04,18.82,19.78,17.38,390205,732023980.0,14.28,11.96,2.01,26.68
2013-01-25,18.88,19.1,20.3,18.51,230586,442053284.0,9.51,1.49,0.28,15.76
