,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1997-09-05,8.88,9.89,9.98,8.7,456011,434009040.0,29.43,127.36,5.54,101.34
1,1997-09-12,10.01,9.3,10.44,9.26,284614,281893806.0,11.93,-5.97,-0.59,63.25
2,1997-09-19,9.15,9.11,9.33,8.8,54821,49574415.5,5.7,-2.04,-0.19,12.18
3,1997-09-26,9.21,7.95,9.21,7.45,80835,65404028.0,19.32,-12.73,-1.16,17.96
4,1997-09-30,7.89,7.9,7.92,7.51,15313,11815345.0,5.16,-0.63,-0.05,3.4
5,1997-10-10,7.85,8.05,8.2,7.52,33619,26703676.5,8.61,1.9,0.15,7.47
6,1997-10-17,8.15,8.32,8.5,7.8,53280,43499809.25,8.7,3.35,0.27,11.84
7,1997-10-24,8.3,9.41,9.65,8.2,208380,189313459.0,17.43,13.1,1.09,46.31
8,1997-10-31,9.58,9.33,10.0,8.6,142690,132604029.0,14.88,-0.85,-0.08,31.71
9,1997-11-07,9.49,9.79,10.1,9.1,116863,113591596.0,10.72,4.93,0.46,25.97
10,1997-11-14,9.82,9.14,9.88,8.79,58182,53992360.5,11.13,-6.64,-0.65,12.93
11,1997-11-21,9.21,8.97,9.29,8.6,34637,31086448.75,7.55,-1.86,-0.17,7.7
12,1997-11-28,9.05,8.95,9.05,8.43,23777,20579000.5,6.91,-0.22,-0.02,5.28
13,1997-12-05,8.9,8.6,8.99,8.48,17460,15227376.0,5.7,-3.91,-0.35,3.88
14,1997-12-12,8.65,8.79,8.97,8.45,27201,23778916.25,6.05,2.21,0.19,6.04
15,1997-12-19,8.84,8.73,9.3,8.6,40199,36191837.75,7.96,-0.68,-0.06,8.93
16,1997-12-26,8.78,9.0,9.15,8.45,37550,32749152.0,8.02,3.09,0.27,8.34
17,1997-12-31,9.13,9.37,9.66,8.72,48286,44860578.5,10.44,4.11,0.37,10.73
18,1998-01-09,9.5,10.38,11.1,9.38,203266,209883662.0,18.36,10.78,1.01,45.17
19,1998-01-16,10.49,9.95,10.8,9.22,103581,103427964.0,15.22,-4.14,-0.43,23.02
20,1998-01-23,9.9,10.0,10.12,9.5,40375,39540658.5,6.23,0.5,0.05,8.97
21,1998-02-13,10.5,10.12,10.78,10.01,61974,64466757.0,7.7,1.2,0.12,13.77
22,1998-02-20,10.15,10.1,10.58,10.0,39299,40126208.0,5.73,-0.2,-0.02,8.73
23,1998-02-27,10.15,9.58,10.15,9.5,29374,28665996.0,6.44,-5.15,-0.52,6.53
24,1998-03-06,9.5,9.28,9.59,8.88,26987,25003820.5,7.41,-3.13,-0.3,5.41
25,1998-03-13,9.22,8.72,9.58,8.65,22120,19908233.0,10.02,-6.03,-0.56,4.43
26,1998-03-20,8.7,9.05,9.5,8.68,34601,31682473.5,9.4,3.78,0.33,6.93
27,1998-03-27,9.0,8.71,9.18,8.4,31669,27821341.25,8.62,-3.76,-0.34,6.34
28,1998-04-03,8.8,8.96,9.28,8.8,57488,51793023.5,5.51,2.87,0.25,11.51
29,1998-04-10,8.98,9.26,9.68,8.85,73395,68115640.5,9.26,3.35,0.3,14.7
30,1998-04-17,9.22,9.25,9.85,9.18,86066,82288487.0,7.24,-0.11,-0.01,17.24
31,1998-04-24,9.2,9.25,9.49,9.08,32593,30194829.0,4.43,0.0,0.0,6.53
32,1998-04-29,9.2,9.59,9.77,9.2,31265,29899176.5,6.16,3.68,0.34,6.26
33,1998-05-08,9.6,9.9,10.55,9.5,123076,123473888.0,10.95,3.23,0.31,24.65
34,1998-05-15,9.9,9.95,10.19,9.5,56320,55239301.0,6.97,0.51,0.05,11.28
35,1998-05-22,10.0,10.6,10.8,9.95,132334,137909165.0,8.54,6.53,0.65,26.5
36,1998-05-29,10.68,12.04,12.41,10.53,202115,235100520.0,17.74,13.58,1.44,40.48
37,1998-06-05,12.12,11.41,12.27,11.16,98481,115991249.0,9.22,-5.23,-0.63,19.72
38,1998-06-12,11.25,11.14,11.49,10.35,77891,84985443.0,9.99,-2.37,-0.27,15.6
39,1998-06-19,11.18,11.57,11.68,10.81,61498,69780618.0,7.81,3.86,0.43,12.32
40,1998-06-26,11.67,11.33,12.39,11.2,66076,77704200.0,10.29,-2.07,-0.24,13.23
41,1998-07-03,11.5,11.29,12.3,11.02,117377,137323569.0,11.3,-0.35,-0.04,23.51
42,1998-07-10,11.26,11.59,11.66,10.5,40606,45098469.0,10.27,2.66,0.3,8.13
43,1998-07-17,11.7,11.35,12.05,11.3,45745,53374528.0,6.47,-2.07,-0.24,9.16
44,1998-07-24,11.3,11.31,11.44,10.89,27160,30169093.0,4.85,-0.35,-0.04,5.44
45,1998-07-31,11.32,11.14,11.7,11.06,22060,24889120.75,5.66,-1.5,-0.17,4.42
46,1998-08-07,11.1,9.9,11.11,9.86,33609,34924188.0,11.22,-11.13,-1.24,6.73
47,1998-08-14,9.78,8.87,9.78,8.76,22072,20316431.75,10.3,-10.4,-1.03,4.42
48,1998-08-21,8.48,8.72,8.8,7.53,29121,24222233.0,14.32,-1.69,-0.15,5.83
49,1998-08-28,8.7,8.33,8.95,8.16,24112,20708748.5,9.06,-4.47,-0.39,4.83
50,1998-09-04,8.2,9.55,9.78,7.86,62459,57260677.25,23.05,14.65,1.22,12.51
51,1998-09-11,9.69,10.39,10.43,9.41,82523,82121803.5,10.68,8.8,0.84,16.53
52,1998-09-18,10.39,10.33,11.16,10.2,81441,87064395.0,9.24,-0.58,-0.06,16.31
53,1998-09-25,10.2,11.16,11.4,10.12,94184,103730498.0,12.39,8.03,0.83,18.86
54,1998-09-30,11.18,10.7,11.48,10.61,47344,52080648.0,7.8,-4.12,-0.46,9.48
55,1998-10-09,10.75,10.83,11.3,10.45,37080,40589372.0,7.94,1.21,0.13,7.43
56,1998-10-16,10.83,11.59,11.6,10.76,52481,59515557.0,7.76,7.02,0.76,10.51
57,1998-10-23,11.35,10.76,11.9,10.59,88809,100461116.0,11.3,-7.16,-0.83,17.79
58,1998-10-30,10.8,11.61,11.85,10.55,89060,100870223.0,12.08,7.9,0.85,17.84
59,1998-11-06,11.65,12.37,13.39,11.4,201795,251503679.0,17.14,6.55,0.76,40.42
60,1998-11-13,12.37,12.26,12.83,12.1,81294,101716536.0,5.9,-0.89,-0.11,16.28
61,1998-11-20,12.26,13.89,13.94,12.21,122657,163376834.0,14.11,13.3,1.63,24.57
62,1998-11-27,13.98,12.06,14.18,12.0,99584,130268240.0,15.69,-13.17,-1.83,19.95
63,1998-12-04,11.99,11.99,12.45,11.7,84607,101397914.0,6.22,-0.58,-0.07,16.95
64,1998-12-11,12.15,12.39,12.5,11.43,46802,56416904.5,8.92,3.34,0.4,9.37
65,1998-12-18,12.45,11.0,12.62,10.9,70974,84277690.5,13.88,-11.22,-1.39,14.22
66,1998-12-25,11.0,11.32,11.7,10.8,31705,35808257.5,8.18,2.91,0.32,6.35
67,1998-12-31,11.2,10.69,11.3,10.52,19784,21573962.25,6.89,-5.57,-0.63,3.96
68,1999-01-08,10.85,10.77,11.08,9.98,18965,19829509.0,10.29,0.75,0.08,3.8
69,1999-01-15,10.81,10.2,10.9,10.19,17768,18722684.0,6.59,-5.29,-0.57,3.56
70,1999-01-22,10.11,10.83,11.13,9.58,30548,32150901.75,15.2,6.18,0.63,6.12
71,1999-01-29,10.8,10.3,10.92,10.08,15102,15760639.25,7.76,-4.89,-0.53,3.02
72,1999-02-05,10.09,9.17,10.3,9.1,18752,18278788.5,11.65,-10.97,-1.13,3.76
73,1999-02-09,8.85,9.11,9.2,8.6,6398,5781380.5,6.54,-0.65,-0.06,1.28
74,1999-03-05,9.21,9.99,10.03,8.6,14677,13919103.0,15.7,9.66,0.88,2.94
75,1999-03-11,10.0,10.04,10.21,9.27,23934,23608140.0,9.41,0.5,0.05,4.79
76,1999-03-19,10.1,10.25,10.35,9.84,28485,28634637.5,5.08,2.09,0.21,5.71
77,1999-03-26,10.24,10.27,11.18,10.0,32605,34030386.25,11.51,0.2,0.02,6.53
78,1999-04-02,10.27,10.4,10.45,9.96,19152,19502031.75,4.77,1.27,0.13,3.84
79,1999-04-09,10.5,10.11,10.79,10.08,32032,33495517.25,6.83,-2.79,-0.29,6.42
80,1999-04-16,10.13,9.77,10.15,9.48,18099,17660884.88,6.63,-3.36,-0.34,3.63
81,1999-04-23,9.68,10.16,10.18,9.66,20128,19989192.25,5.32,3.99,0.39,4.03
82,1999-04-30,10.16,9.82,10.25,9.72,17417,17376785.75,5.22,-3.35,-0.34,3.49
83,1999-05-07,9.5,9.84,10.05,9.5,14187,13871467.5,5.6,0.2,0.02,2.84
84,1999-05-14,9.6,9.01,9.6,8.9,24004,22004585.75,7.11,-8.43,-0.83,4.81
85,1999-05-21,8.99,10.63,11.05,8.8,86854,91375640.25,24.97,17.98,1.62,17.4
86,1999-05-28,10.64,11.12,11.24,10.19,87006,93667721.0,9.88,4.61,0.49,17.43
87,1999-06-04,11.09,11.74,11.98,10.3,86996,96384093.0,15.11,5.58,0.62,17.42
88,1999-06-11,11.8,11.68,12.35,11.3,117526,138853988.0,8.94,-0.51,-0.06,23.54
89,1999-06-18,11.69,12.8,13.13,11.0,157541,190761190.0,18.24,9.59,1.12,31.55
90,1999-06-25,12.78,12.45,13.3,12.0,150218,193752970.0,10.16,-2.73,-0.35,30.09
91,1999-07-02,12.28,12.54,13.59,11.21,182460,225937998.0,19.12,0.72,0.09,36.54
92,1999-07-09,12.5,14.79,15.15,12.2,324092,442794740.0,23.52,17.94,2.25,64.91
93,1999-07-16,15.0,12.67,15.28,12.6,134064,186653434.0,18.12,-14.33,-2.12,26.85
94,1999-07-23,12.34,12.4,13.4,11.52,81881,102532852.0,14.84,-2.13,-0.27,16.4
95,1999-07-30,12.39,12.44,12.8,12.01,38251,47265821.0,6.37,0.32,0.04,7.66
96,1999-08-06,12.44,12.93,13.6,12.21,59606,76352347.0,11.17,3.94,0.49,11.94
97,1999-08-13,12.99,12.27,13.4,12.2,26097,33287193.0,9.28,-5.1,-0.66,5.23
98,1999-08-20,12.23,12.91,13.1,12.01,43714,55700450.0,8.88,5.22,0.64,8.76
99,1999-08-27,13.0,12.08,13.4,11.7,97954,123256169.0,13.17,-6.43,-0.83,15.08
100,1999-09-03,12.1,11.54,12.15,11.51,29439,35009828.5,5.3,-4.47,-0.54,4.53
101,1999-09-10,11.4,11.88,12.34,11.1,33840,39551035.5,10.75,2.95,0.34,5.21
102,1999-09-17,11.89,12.0,12.14,11.71,19062,22693442.5,3.62,1.01,0.12,2.94
103,1999-09-24,12.05,11.68,12.12,11.51,10125,11906910.38,5.08,-2.67,-0.32,1.56
104,1999-09-30,11.8,11.82,12.05,11.55,9801,11535211.38,4.28,1.2,0.14,1.51
105,1999-10-08,11.8,11.86,11.98,11.8,3885,4617227.5,1.52,0.34,0.04,0.6
106,1999-10-15,11.9,12.61,12.65,11.86,98940,121681750.0,6.66,6.32,0.75,15.24
107,1999-10-22,12.7,11.9,12.78,11.6,54919,66461226.5,9.36,-5.63,-0.71,8.46
108,1999-10-29,11.93,12.01,12.5,11.61,41973,50896212.5,7.48,0.92,0.11,6.46
109,1999-11-05,11.9,12.31,12.69,11.9,50811,63202890.0,6.58,2.5,0.3,7.82
110,1999-11-12,12.37,12.49,12.86,12.26,58141,73498858.5,4.87,1.46,0.18,8.95
111,1999-11-19,12.49,13.32,13.55,12.23,78233,102492167.5,10.57,6.65,0.83,12.05
112,1999-11-26,13.39,13.72,13.88,13.09,65880,89172487.0,5.93,3.0,0.4,10.15
113,1999-12-03,13.73,12.64,14.0,12.35,101940,132994683.5,12.03,-7.87,-1.08,15.7
114,1999-12-10,12.5,12.19,12.68,11.81,55010,67263634.0,6.88,-3.56,-0.45,8.47
115,1999-12-17,12.1,11.83,12.25,11.72,38844,46516527.0,4.35,-2.95,-0.36,5.98
116,1999-12-24,11.83,11.35,11.83,11.15,15423,17589539.25,5.75,-4.06,-0.48,2.38
117,1999-12-30,11.33,11.36,11.5,10.58,21868,23988571.5,8.11,0.09,0.01,3.37
118,2000-01-07,11.19,12.66,13.0,11.18,71365,86963415.0,16.02,11.44,1.3,10.99
119,2000-01-14,12.9,11.7,13.25,11.65,67787,84168365.0,12.64,-7.58,-0.96,10.44
120,2000-01-21,11.6,11.84,12.15,11.3,31908,37791426.0,7.26,1.2,0.14,4.91
121,2000-01-28,12.35,13.06,14.32,12.32,150560,200438762.0,16.89,10.3,1.22,23.19
122,2000-02-18,13.94,15.95,18.15,13.51,300869,468434640.0,35.53,22.13,2.89,46.33
123,2000-02-25,15.98,14.23,16.4,13.84,110551,163612014.0,16.05,-10.78,-1.72,17.02
124,2000-03-03,14.4,16.15,16.9,13.95,185466,285666423.0,20.73,13.49,1.92,28.56
125,2000-03-10,16.23,15.19,16.6,14.45,126129,196255012.0,13.31,-5.94,-0.96,19.42
126,2000-03-17,15.3,14.58,15.63,14.0,82585,122570326.0,10.73,-4.02,-0.61,12.72
127,2000-03-24,14.58,15.51,16.49,14.31,107226,167070668.0,14.95,6.38,0.93,16.51
128,2000-03-31,15.5,15.24,16.17,14.8,95591,146974026.0,8.83,-1.74,-0.27,14.72
129,2000-04-07,15.04,16.86,17.27,14.75,128309,206627940.0,16.54,10.63,1.62,19.76
130,2000-04-14,16.8,18.09,19.38,16.08,370804,667288674.0,19.57,7.3,1.23,57.1
131,2000-04-21,18.0,18.69,20.9,17.6,205408,398684853.0,18.24,3.32,0.6,31.63
132,2000-04-28,18.5,18.59,18.98,18.05,67913,125610367.0,4.98,-0.54,-0.1,10.46
133,2000-05-12,18.41,17.33,19.39,17.1,61913,112160094.0,12.32,-6.78,-1.26,9.53
134,2000-05-19,17.29,18.89,19.48,17.1,62588,114348859.0,13.73,9.0,1.56,9.64
135,2000-05-26,19.1,19.63,20.48,18.8,100105,196303692.0,8.89,3.92,0.74,15.42
136,2000-06-02,19.69,20.86,20.89,19.08,101588,202798214.0,9.22,6.27,1.23,15.64
137,2000-06-09,21.0,19.18,21.22,19.1,89264,178291240.0,10.16,-8.05,-1.68,13.75
138,2000-06-16,19.0,19.16,20.4,19.0,35572,69528349.0,7.3,-0.1,-0.02,5.48
139,2000-06-23,19.28,19.99,20.18,19.2,28053,55275788.5,5.11,4.33,0.83,4.32
140,2000-06-30,20.11,19.24,20.49,19.2,36557,72626863.0,6.45,-3.75,-0.75,5.63
141,2000-07-07,19.0,18.74,19.4,18.5,28773,54230098.5,4.68,-2.6,-0.5,4.43
142,2000-07-14,18.75,18.69,19.27,18.22,31085,58294863.0,5.6,-0.27,-0.05,4.79
143,2000-07-21,18.7,18.98,19.19,18.32,18555,34782859.0,4.65,1.55,0.29,2.86
144,2000-07-28,18.99,18.07,19.12,17.83,34891,63877275.0,6.8,-4.79,-0.91,5.37
145,2000-08-04,18.05,18.45,18.99,17.84,24952,45906596.5,6.36,2.1,0.38,3.84
146,2000-08-11,18.1,18.41,18.76,18.0,22084,40317784.5,4.12,-0.22,-0.04,3.4
147,2000-08-18,18.5,19.0,19.5,18.18,43255,82436008.5,7.17,3.2,0.59,6.66
148,2000-08-25,19.0,18.05,19.01,17.4,31564,57303572.0,8.47,-5.0,-0.95,4.86
149,2000-09-01,18.1,17.3,18.11,17.3,25241,44660031.0,4.49,-4.16,-0.75,3.89
