,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2000-03-10,7.13,9.28,10.7,7.13,990159,900138000.0,94.44,145.5,5.5,122.24
1,2000-03-17,9.15,8.65,9.5,8.08,574972,504106000.0,15.3,-6.79,-0.63,70.98
2,2000-03-24,8.5,9.96,10.66,8.4,613326,600021000.0,26.13,15.14,1.31,75.72
3,2000-03-31,9.96,9.98,10.78,9.65,307171,312142000.0,11.35,0.2,0.02,37.92
4,2000-04-07,9.98,9.72,10.06,9.46,113124,109779000.0,6.01,-2.61,-0.26,13.97
5,2000-04-14,9.73,9.8,10.28,9.55,138022,136520000.0,7.51,0.82,0.08,17.04
6,2000-04-21,9.8,9.36,9.85,9.21,78781,74654401.0,6.53,-4.49,-0.44,9.73
7,2000-04-28,9.32,9.23,9.48,9.1,57542,53212000.0,4.06,-1.39,-0.13,7.1
8,2000-05-12,9.35,8.72,9.6,8.68,53623,48973000.0,9.97,-5.53,-0.51,6.62
9,2000-05-19,8.75,8.92,8.99,8.5,30503,26694000.0,5.62,2.29,0.2,3.77
10,2000-05-26,8.95,9.66,10.0,8.83,88747,84107000.0,13.12,8.3,0.74,10.96
11,2000-06-02,9.65,9.38,9.79,9.2,65513,61746000.0,6.11,-2.9,-0.28,8.09
12,2000-06-09,9.4,9.75,10.38,9.33,203647,203486000.0,11.19,3.94,0.37,25.14
13,2000-06-16,9.66,9.9,10.23,9.5,93172,92726000.0,7.49,1.54,0.15,11.5
14,2000-06-23,9.91,9.83,9.93,9.5,53919,52267000.0,4.34,-0.71,-0.07,6.66
15,2000-06-30,10.0,10.74,11.14,9.92,190545,200951000.0,12.41,9.26,0.91,23.52
16,2000-07-07,10.74,10.98,11.47,10.45,215775,239395000.0,9.5,2.23,0.24,26.64
17,2000-07-14,11.0,11.39,12.18,11.0,193367,225737119.0,10.75,3.73,0.41,23.87
18,2000-07-21,11.42,11.51,11.9,11.02,97618,111304000.0,7.73,1.05,0.12,12.05
19,2000-07-28,11.7,11.21,12.0,11.03,108356,124380000.0,8.43,-2.61,-0.3,13.38
