,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1997-06-27,25.0,22.3,26.0,21.11,70242,157426000.0,489.0,2130.0,21.3,24.22
1,1997-07-04,21.8,21.7,23.48,21.26,74504,168683000.0,9.96,-2.69,-0.6,25.69
2,1997-07-11,22.0,22.0,22.39,20.88,38330,82887000.0,6.96,1.38,0.3,13.22
3,1997-07-18,22.29,22.35,23.2,22.1,46604,105330000.0,5.0,1.59,0.35,16.07
4,1997-07-25,22.5,22.1,22.67,21.3,26140,57366000.0,6.13,-1.12,-0.25,9.01
5,1997-08-01,22.5,22.1,23.4,21.7,57500,129829000.0,7.69,0.0,0.0,19.83
6,1997-08-08,22.1,21.4,22.5,21.35,20737,45392000.0,5.2,-3.17,-0.7,7.15
7,1997-08-15,21.45,20.7,22.0,19.88,17669,36987000.0,9.91,-3.27,-0.7,6.09
8,1997-08-22,20.2,21.3,21.5,20.2,9662,20251000.0,6.28,2.9,0.6,3.33
9,1997-08-29,21.3,21.7,22.8,21.0,13562,29418534.0,8.45,1.88,0.4,4.68
10,1997-09-05,21.75,21.87,21.98,20.83,20458,44230000.0,5.3,0.78,0.17,7.05
11,1997-09-12,21.98,14.45,22.0,14.45,24726,42629000.0,34.52,-33.93,-7.42,6.09
12,1997-09-19,14.4,14.16,14.5,13.9,9306,13133000.0,4.15,-2.01,-0.29,2.29
13,1997-09-26,14.21,14.25,14.4,12.1,24785,33645000.0,16.24,0.64,0.09,6.1
14,1997-09-30,14.05,14.23,14.6,13.63,15443,22061000.0,6.81,-0.14,-0.02,3.8
15,1997-10-10,14.18,14.38,14.6,13.6,14213,20237000.0,7.03,1.05,0.15,3.5
16,1997-10-17,14.45,15.15,15.25,13.9,25372,37093000.0,9.39,5.35,0.77,6.25
17,1997-10-24,15.19,14.88,15.6,14.6,29750,44954000.0,6.6,-1.78,-0.27,7.33
18,1997-10-31,14.9,16.46,17.4,14.8,129012,212491000.0,17.47,10.62,1.58,31.78
19,1997-11-07,16.68,16.54,16.68,15.8,25708,41814291.0,5.35,0.49,0.08,6.33
20,1997-11-14,16.78,16.33,17.15,15.81,40536,66727000.0,8.1,-1.27,-0.21,9.98
21,1997-11-21,16.5,16.41,17.1,16.05,52908,88301000.0,6.43,0.49,0.08,13.03
22,1997-11-28,16.05,17.75,17.8,16.05,88210,149816000.0,10.66,8.17,1.34,21.73
23,1997-12-05,17.9,17.8,18.3,16.95,80644,142883000.0,7.61,0.28,0.05,19.86
24,1997-12-12,18.3,18.7,19.15,17.5,49034,89967000.0,9.27,5.06,0.9,12.08
25,1997-12-19,18.5,19.2,19.87,18.5,49122,94460000.0,7.33,2.67,0.5,12.1
26,1997-12-26,19.07,19.42,19.8,18.68,31008,59196000.0,5.83,1.15,0.22,7.64
27,1997-12-31,19.45,20.8,20.8,19.45,24287,49019000.0,6.95,7.11,1.38,5.98
28,1998-01-09,21.0,21.14,22.0,20.52,32386,68514000.0,7.12,1.63,0.34,7.98
29,1998-01-16,21.1,21.3,21.45,18.5,43383,88876000.0,13.95,0.76,0.16,10.69
30,1998-01-23,21.35,21.7,22.0,20.51,32391,69774000.0,7.0,1.88,0.4,7.98
31,1998-02-13,21.9,20.65,22.0,20.15,16384,34518000.0,8.53,-4.84,-1.05,4.04
32,1998-02-20,20.5,20.85,21.1,20.2,15352,31863000.0,4.36,0.97,0.2,3.78
33,1998-02-27,20.64,20.5,22.0,20.0,23987,50024000.0,9.59,-1.68,-0.35,5.91
34,1998-03-06,20.5,20.08,20.58,18.58,7702,15306000.0,9.76,-2.05,-0.42,1.9
35,1998-03-13,20.1,20.25,20.98,19.8,4878,9880000.0,5.88,0.85,0.17,1.2
36,1998-03-20,20.2,20.6,20.6,20.0,8595,17468000.0,2.96,1.73,0.35,2.12
37,1998-03-27,20.17,21.67,21.85,20.16,13834,29143000.0,8.2,5.19,1.07,3.41
38,1998-04-03,21.87,25.3,26.0,21.87,56232,139107000.0,19.06,16.75,3.63,13.85
39,1998-04-10,25.3,26.55,27.24,24.72,23025,59653000.0,9.96,4.94,1.25,5.67
40,1998-04-17,26.6,24.75,26.6,24.55,13954,35481000.0,7.72,-6.78,-1.8,3.44
41,1998-04-24,24.7,25.05,25.92,23.9,22702,57565000.0,8.16,1.21,0.3,5.59
42,1998-04-30,25.1,17.15,26.8,16.8,60189,131883000.0,39.92,-31.54,-7.9,9.88
