日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-03-20,9.0,10.8,10.8,9.0,53,56241.0,24.0,44.0,3.3,0.02
2017-03-21,11.88,11.88,11.88,11.88,15,17820.0,0.0,10.0,1.08,0.01
2017-03-22,13.07,13.07,13.07,13.07,18,23878.0,0.0,10.02,1.19,0.01
2017-03-23,14.38,14.38,14.38,14.38,37,53206.0,0.0,10.02,1.31,0.01
2017-03-24,15.82,15.82,15.82,15.82,41,65225.0,0.0,10.01,1.44,0.02
2017-03-27,17.4,17.4,17.4,17.4,109,189660.0,0.0,9.99,1.58,0.04
2017-03-28,19.14,19.14,19.14,19.14,41,78474.0,0.0,10.0,1.74,0.02
2017-03-29,21.05,21.05,21.05,21.05,68,143140.0,0.0,9.98,1.91,0.03
2017-03-30,23.16,23.16,23.16,23.16,239,552875.0,0.0,10.02,2.11,0.1
2017-03-31,25.48,25.48,25.48,25.48,528,1345751.0,0.0,10.02,2.32,0.21
2017-04-05,28.03,28.03,28.03,28.03,634,1778363.0,0.0,10.01,2.55,0.25
2017-04-06,30.83,30.83,30.83,30.83,934,2878997.0,0.0,9.99,2.8,0.37
2017-04-07,33.91,33.91,33.91,33.91,535,1815473.0,0.0,9.99,3.08,0.21
2017-04-10,37.3,37.3,37.3,35.7,38568,143657744.0,4.72,10.0,3.39,15.43
2017-04-11,36.2,38.05,38.4,35.06,146667,536000800.0,8.95,2.01,0.75,58.67
2017-04-12,36.62,34.5,37.31,34.31,91688,329581952.0,7.88,-9.33,-3.55,36.68
2017-04-13,34.35,35.11,36.48,34.35,72862,259055937.0,6.17,1.77,0.61,29.14
2017-04-14,34.61,34.64,35.97,33.6,59758,206675526.0,6.75,-1.34,-0.47,23.9
2017-04-17,32.5,31.18,32.5,31.18,61228,194560904.0,3.81,-9.99,-3.46,24.49
2017-04-18,31.2,31.06,31.94,30.85,32410,101902619.0,3.5,-0.38,-0.12,12.96
2017-04-19,30.85,32.3,32.48,30.53,39325,124519908.0,6.28,3.99,1.24,15.73
2017-04-20,32.0,31.57,32.6,30.97,34474,109803004.0,5.05,-2.26,-0.73,13.79
2017-04-21,31.79,32.02,32.57,31.33,31815,102096444.0,3.93,1.43,0.45,12.73
2017-04-24,31.84,30.46,32.0,29.81,37112,113924120.0,6.84,-4.87,-1.56,14.84
2017-04-25,30.59,30.95,31.5,30.45,22941,71083334.0,3.45,1.61,0.49,9.18
2017-04-26,30.85,31.99,32.37,30.8,31365,99797163.0,5.07,3.36,1.04,12.55
2017-04-27,31.6,33.85,34.25,31.38,42898,141019048.0,8.97,5.81,1.86,17.16
2017-04-28,33.5,33.98,34.44,33.21,29580,100187075.0,3.63,0.38,0.13,11.83
2017-05-02,33.93,34.0,34.4,33.55,25124,85305634.0,2.5,0.06,0.02,10.05
2017-05-03,33.7,34.5,34.95,32.82,28854,98156594.0,6.26,1.47,0.5,11.54
2017-05-04,34.16,32.7,34.16,32.7,18791,62808471.0,4.23,-5.22,-1.8,7.52
2017-05-05,32.72,30.7,32.8,30.7,21851,69683559.0,6.42,-6.12,-2.0,8.74
2017-05-08,30.5,30.32,31.4,30.22,15299,47226238.0,3.84,-1.24,-0.38,6.12
2017-05-09,30.2,31.32,31.44,30.0,12989,40190534.0,4.75,3.3,1.0,5.2
2017-05-10,31.28,30.0,31.67,30.0,17157,53096514.0,5.33,-4.21,-1.32,6.86
2017-05-11,29.99,30.37,30.5,29.11,16383,48926028.0,4.63,1.23,0.37,6.55
2017-05-12,30.35,30.76,30.89,29.9,14040,42766569.0,3.26,1.28,0.39,5.62
