,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2002-10-10,22.58,23.51,24.05,22.56,96590,226554793.0,10.49,65.56,9.31,48.3
1,2002-10-11,23.3,23.31,23.5,22.96,29059,67418675.0,2.3,-0.85,-0.2,14.53
2,2002-10-14,23.2,23.66,24.0,23.01,16091,38190700.0,4.25,1.5,0.35,8.05
3,2002-10-15,23.51,23.25,23.65,23.24,9707,22689291.0,1.73,-1.73,-0.41,4.85
4,2002-10-16,23.26,23.6,24.05,23.26,7951,18897057.0,3.4,1.51,0.35,3.98
5,2002-10-17,23.64,23.73,24.07,23.42,12312,29343582.0,2.75,0.55,0.13,6.16
6,2002-10-18,23.72,24.29,24.3,23.7,12868,30955731.0,2.53,2.36,0.56,6.43
7,2002-10-21,24.48,24.21,24.5,23.96,6514,15740149.0,2.22,-0.33,-0.08,3.26
8,2002-10-22,24.25,24.2,24.43,24.01,9926,24022211.0,1.73,-0.04,-0.01,4.96
9,2002-10-23,24.18,24.03,24.29,23.78,10654,25513184.0,2.11,-0.7,-0.17,5.33
10,2002-10-24,24.47,23.96,24.5,23.9,8255,20012574.0,2.5,-0.29,-0.07,4.13
11,2002-10-25,23.93,23.46,24.1,23.42,14610,34516865.0,2.84,-2.09,-0.5,7.31
12,2002-10-28,23.39,23.82,23.85,23.25,5996,14118914.0,2.56,1.53,0.36,3.0
13,2002-10-29,23.7,23.72,23.88,23.51,2591,6140657.0,1.55,-0.42,-0.1,1.3
14,2002-10-30,23.72,23.2,23.79,23.1,8183,19042048.0,2.91,-2.19,-0.52,4.09
15,2002-10-31,23.2,22.81,23.38,22.71,9177,21045903.0,2.89,-1.68,-0.39,4.59
16,2002-11-01,22.8,22.94,23.2,22.7,2946,6755871.0,2.19,0.57,0.13,1.47
17,2002-11-04,23.16,23.21,23.25,22.88,1953,4497623.0,1.61,1.18,0.27,0.98
18,2002-11-05,23.25,23.73,24.03,23.03,9538,22588690.0,4.31,2.24,0.52,4.77
19,2002-11-06,23.7,23.68,23.99,23.6,2799,6643778.0,1.64,-0.21,-0.05,1.4
