,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2022-04-01,88.0,79.6,88.0,75.38,171069,1385066928.0,15.62,-1.49,-1.2,58.5
1,2022-04-06,79.81,74.25,79.88,71.12,71806,537349680.0,11.01,-6.72,-5.35,24.56
2,2022-04-07,72.98,69.67,73.01,69.05,59819,422252496.0,5.33,-6.17,-4.58,20.46
3,2022-04-08,69.2,64.64,70.5,63.95,64149,427913216.0,9.4,-7.22,-5.03,21.94
4,2022-04-11,63.18,62.2,63.99,60.2,45008,279453216.0,5.86,-3.77,-2.44,15.39
5,2022-04-12,61.55,68.01,68.64,61.53,48851,322412784.0,11.43,9.34,5.81,16.71
6,2022-04-13,67.33,69.99,70.86,66.31,38029,263195495.0,6.69,2.91,1.98,13.01
7,2022-04-14,69.99,68.97,71.93,67.67,27360,190952837.0,6.09,-1.46,-1.02,9.36
8,2022-04-15,67.0,69.04,70.43,66.38,25810,176220631.0,5.87,0.1,0.07,8.83
9,2022-04-18,68.0,74.6,75.02,67.68,28888,210291478.0,10.63,8.05,5.56,9.88
10,2022-04-19,73.11,73.25,74.82,72.27,15801,115997645.0,3.42,-1.81,-1.35,5.4
11,2022-04-20,73.33,74.2,74.5,71.5,16688,122640566.0,4.1,1.3,0.95,5.71
12,2022-04-21,73.81,75.2,76.46,72.38,17636,131677022.0,5.5,1.35,1.0,6.03
13,2022-04-22,74.8,68.5,74.99,67.67,24653,175679445.0,9.73,-8.91,-6.7,8.43
14,2022-04-25,66.91,67.78,70.95,65.11,18827,129293807.0,8.53,-1.05,-0.72,6.44
15,2022-04-26,67.78,69.3,72.47,66.01,18389,127402260.0,9.53,2.24,1.52,6.29
16,2022-04-27,68.11,71.45,73.14,67.06,19156,134818356.0,8.77,3.1,2.15,6.55
17,2022-04-28,71.05,68.7,71.18,67.39,16092,110624800.0,5.3,-3.85,-2.75,5.5
18,2022-04-29,68.7,73.37,74.7,68.7,16048,116010355.0,8.73,6.8,4.67,5.49
19,2022-05-05,72.2,70.88,73.75,70.88,19049,137752084.0,3.91,-3.39,-2.49,6.51
20,2022-05-06,68.81,66.8,69.87,66.73,19936,135240624.0,4.43,-5.76,-4.08,6.82
21,2022-05-09,66.96,67.58,68.1,65.5,10200,68657782.0,3.89,1.17,0.78,3.49
22,2022-05-10,66.41,71.23,72.4,65.69,20372,143339949.0,9.93,5.4,3.65,6.97
23,2022-05-11,71.18,74.52,77.8,70.5,27192,201678632.0,10.25,4.62,3.29,9.3
24,2022-05-12,74.48,82.15,82.15,73.99,36649,286963760.0,10.95,10.24,7.63,12.53
25,2022-05-13,81.19,81.05,82.0,79.39,17777,143587226.0,3.18,-1.34,-1.1,6.08
