,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2022-04-20,95.01,92.3,104.96,88.1,205633,1962506048.0,23.46,28.41,20.42,78.57
1,2022-04-21,94.99,101.59,111.0,93.68,122896,1264254928.0,18.76,10.07,9.29,46.96
2,2022-04-22,103.0,98.15,106.0,96.38,68169,691788832.0,9.47,-3.39,-3.44,26.05
3,2022-04-25,95.1,89.71,98.98,89.51,62791,591506080.0,9.65,-8.6,-8.44,23.99
4,2022-04-26,90.5,92.16,96.53,90.5,43108,404029904.0,6.72,2.73,2.45,16.47
5,2022-04-27,92.0,110.59,110.59,90.51,39846,400717840.0,21.79,20.0,18.43,15.23
6,2022-04-28,111.5,115.5,118.3,105.05,45278,503893616.0,11.98,4.44,4.91,17.3
7,2022-04-29,115.98,119.28,121.0,111.8,27503,319478848.0,7.97,3.27,3.78,10.51
8,2022-05-05,117.49,110.85,117.49,107.48,49541,555272224.0,8.39,-7.07,-8.43,18.93
9,2022-05-06,106.51,109.25,117.8,106.22,26742,299259680.0,10.45,-1.44,-1.6,10.22
10,2022-05-09,108.16,110.1,113.55,106.53,27952,307787328.0,6.43,0.78,0.85,10.68
11,2022-05-10,107.97,126.0,131.9,107.22,38646,469350864.0,22.42,14.44,15.9,14.77
12,2022-05-11,126.68,128.0,130.88,121.5,36885,467585008.0,7.44,1.59,2.0,14.09
13,2022-05-12,125.91,129.5,145.0,123.88,39346,522658880.0,16.5,1.17,1.5,15.03
14,2022-05-13,132.73,131.6,137.7,128.74,24454,323373520.0,6.92,1.62,2.1,9.34
